,date,location,time,PM2.5
4210,2016/06/24,中壢,10.0,26
4211,2016/06/24,中壢,11.0,22
4212,2016/06/24,中壢,12.0,19
4213,2016/06/24,中壢,13.0,14
4214,2016/06/24,中壢,14.0,13
4215,2016/06/24,中壢,15.0,13
4216,2016/06/24,中壢,16.0,22
4217,2016/06/24,中壢,17.0,18
4218,2016/06/24,中壢,18.0,15
4219,2016/06/24,中壢,19.0,3
4220,2016/06/24,中壢,20.0,9
4221,2016/06/24,中壢,21.0,15
4222,2016/06/24,中壢,22.0,3
4223,2016/06/24,中壢,23.0,9
4224,2016/06/25,中壢,0.0,7
4225,2016/06/25,中壢,1.0,10
4226,2016/06/25,中壢,2.0,6
4227,2016/06/25,中壢,3.0,2
4228,2016/06/25,中壢,4.0,4
4229,2016/06/25,中壢,5.0,4
4230,2016/06/25,中壢,6.0,3
4231,2016/06/25,中壢,7.0,13
4232,2016/06/25,中壢,8.0,14
4233,2016/06/25,中壢,9.0,11
4234,2016/06/25,中壢,10.0,8
4235,2016/06/25,中壢,11.0,9
4236,2016/06/25,中壢,12.0,8
4237,2016/06/25,中壢,13.0,12
4238,2016/06/25,中壢,14.0,8
4239,2016/06/25,中壢,15.0,11
4240,2016/06/25,中壢,16.0,6
4241,2016/06/25,中壢,17.0,11
4242,2016/06/25,中壢,18.0,12
4243,2016/06/25,中壢,19.0,20
4244,2016/06/25,中壢,20.0,16
4245,2016/06/25,中壢,21.0,12
4246,2016/06/25,中壢,22.0,20
4247,2016/06/25,中壢,23.0,16
4248,2016/06/26,中壢,0.0,14
4249,2016/06/26,中壢,1.0,6
4250,2016/06/26,中壢,2.0,6
4251,2016/06/26,中壢,3.0,4
4252,2016/06/26,中壢,4.0,5
4253,2016/06/26,中壢,5.0,6
4254,2016/06/26,中壢,6.0,8
4255,2016/06/26,中壢,7.0,28
4256,2016/06/26,中壢,8.0,22
4257,2016/06/26,中壢,9.0,15
4258,2016/06/26,中壢,10.0,8
4259,2016/06/26,中壢,11.0,5
4260,2016/06/26,中壢,12.0,1
4261,2016/06/26,中壢,13.0,6
4262,2016/06/26,中壢,14.0,13
4263,2016/06/26,中壢,15.0,24
4264,2016/06/26,中壢,16.0,20
4265,2016/06/26,中壢,17.0,17
4266,2016/06/26,中壢,18.0,11
4267,2016/06/26,中壢,19.0,15
4268,2016/06/26,中壢,20.0,15
4269,2016/06/26,中壢,21.0,11
4270,2016/06/26,中壢,22.0,15
4271,2016/06/26,中壢,23.0,15
4272,2016/06/27,中壢,0.0,16
4273,2016/06/27,中壢,1.0,12
4274,2016/06/27,中壢,2.0,17
4275,2016/06/27,中壢,3.0,18
4276,2016/06/27,中壢,4.0,19
4277,2016/06/27,中壢,5.0,12
4278,2016/06/27,中壢,6.0,9
4279,2016/06/27,中壢,7.0,23
4280,2016/06/27,中壢,8.0,25
4281,2016/06/27,中壢,9.0,23
4282,2016/06/27,中壢,10.0,29
4283,2016/06/27,中壢,11.0,22
4284,2016/06/27,中壢,12.0,17
4285,2016/06/27,中壢,13.0,10
4286,2016/06/27,中壢,14.0,7
4287,2016/06/27,中壢,15.0,10
4288,2016/06/27,中壢,16.0,13
4289,2016/06/27,中壢,17.0,15
4290,2016/06/27,中壢,18.0,15
4291,2016/06/27,中壢,19.0,13
4292,2016/06/27,中壢,20.0,8
4293,2016/06/27,中壢,21.0,15
4294,2016/06/27,中壢,22.0,13
4295,2016/06/27,中壢,23.0,8
4296,2016/06/28,中壢,0.0,2
4297,2016/06/28,中壢,1.0,1
4298,2016/06/28,中壢,2.0,1
4299,2016/06/28,中壢,3.0,4
4300,2016/06/28,中壢,4.0,4
4301,2016/06/28,中壢,5.0,10
4302,2016/06/28,中壢,6.0,14
4303,2016/06/28,中壢,7.0,17
4304,2016/06/28,中壢,8.0,27
4305,2016/06/28,中壢,9.0,31
4306,2016/06/28,中壢,10.0,
4307,2016/06/28,中壢,11.0,20
4308,2016/06/28,中壢,12.0,12
4309,2016/06/28,中壢,13.0,9
4310,2016/06/28,中壢,14.0,15
4311,2016/06/28,中壢,15.0,12
4312,2016/06/28,中壢,16.0,7
4313,2016/06/28,中壢,17.0,11
4314,2016/06/28,中壢,18.0,11
4315,2016/06/28,中壢,19.0,12
4316,2016/06/28,中壢,20.0,8
4317,2016/06/28,中壢,21.0,11
4318,2016/06/28,中壢,22.0,12
4319,2016/06/28,中壢,23.0,8
4320,2016/06/29,中壢,0.0,
4321,2016/06/29,中壢,1.0,
4322,2016/06/29,中壢,2.0,
4323,2016/06/29,中壢,3.0,
4324,2016/06/29,中壢,4.0,
4325,2016/06/29,中壢,5.0,
4326,2016/06/29,中壢,6.0,
4327,2016/06/29,中壢,7.0,16
4328,2016/06/29,中壢,8.0,20
4329,2016/06/29,中壢,9.0,20
4330,2016/06/29,中壢,10.0,21
4331,2016/06/29,中壢,11.0,18
4332,2016/06/29,中壢,12.0,25
4333,2016/06/29,中壢,13.0,29
4334,2016/06/29,中壢,14.0,22
4335,2016/06/29,中壢,15.0,12
4336,2016/06/29,中壢,16.0,10
4337,2016/06/29,中壢,17.0,14
4338,2016/06/29,中壢,18.0,12
4339,2016/06/29,中壢,19.0,8
4340,2016/06/29,中壢,20.0,3
4341,2016/06/29,中壢,21.0,12
4342,2016/06/29,中壢,22.0,8
4343,2016/06/29,中壢,23.0,3
4344,2016/06/30,中壢,0.0,1
4345,2016/06/30,中壢,1.0,1
4346,2016/06/30,中壢,2.0,2
4347,2016/06/30,中壢,3.0,4
4348,2016/06/30,中壢,4.0,1
4349,2016/06/30,中壢,5.0,5
4350,2016/06/30,中壢,6.0,11
4351,2016/06/30,中壢,7.0,17
4352,2016/06/30,中壢,8.0,13
4353,2016/06/30,中壢,9.0,10
4354,2016/06/30,中壢,10.0,9
4355,2016/06/30,中壢,11.0,4
4356,2016/06/30,中壢,12.0,12
4357,2016/06/30,中壢,13.0,6
4358,2016/06/30,中壢,14.0,10
4359,2016/06/30,中壢,15.0,9
4360,2016/06/30,中壢,16.0,15
4361,2016/06/30,中壢,17.0,18
4362,2016/06/30,中壢,18.0,14
4363,2016/06/30,中壢,19.0,13
4364,2016/06/30,中壢,20.0,8
4365,2016/06/30,中壢,21.0,14
4366,2016/06/30,中壢,22.0,13
4367,2016/06/30,中壢,23.0,8
4368,2016/07/01,中壢,0.0,10
4369,2016/07/01,中壢,1.0,11
4370,2016/07/01,中壢,2.0,12
4371,2016/07/01,中壢,3.0,10
4372,2016/07/01,中壢,4.0,6
4373,2016/07/01,中壢,5.0,9
4374,2016/07/01,中壢,6.0,12
4375,2016/07/01,中壢,7.0,9
4376,2016/07/01,中壢,8.0,9
4377,2016/07/01,中壢,9.0,8
4378,2016/07/01,中壢,10.0,11
4379,2016/07/01,中壢,11.0,11
4380,2016/07/01,中壢,12.0,8
4381,2016/07/01,中壢,13.0,13
4382,2016/07/01,中壢,14.0,9
4383,2016/07/01,中壢,15.0,11
4384,2016/07/01,中壢,16.0,13
4385,2016/07/01,中壢,17.0,19
4386,2016/07/01,中壢,18.0,11
4387,2016/07/01,中壢,19.0,7
4388,2016/07/01,中壢,20.0,4
4389,2016/07/01,中壢,21.0,11
4390,2016/07/01,中壢,22.0,7
4391,2016/07/01,中壢,23.0,4
4392,2016/07/02,中壢,0.0,3
4393,2016/07/02,中壢,1.0,4
4394,2016/07/02,中壢,2.0,7
4395,2016/07/02,中壢,3.0,7
4396,2016/07/02,中壢,4.0,1
4397,2016/07/02,中壢,5.0,1
4398,2016/07/02,中壢,6.0,5
4399,2016/07/02,中壢,7.0,18
4400,2016/07/02,中壢,8.0,16
4401,2016/07/02,中壢,9.0,18
4402,2016/07/02,中壢,10.0,22
4403,2016/07/02,中壢,11.0,20
4404,2016/07/02,中壢,12.0,18
4405,2016/07/02,中壢,13.0,11
4406,2016/07/02,中壢,14.0,12
4407,2016/07/02,中壢,15.0,13
4408,2016/07/02,中壢,16.0,10
4409,2016/07/02,中壢,17.0,13
4410,2016/07/02,中壢,18.0,12
4411,2016/07/02,中壢,19.0,13
4412,2016/07/02,中壢,20.0,6
4413,2016/07/02,中壢,21.0,12
4414,2016/07/02,中壢,22.0,13
4415,2016/07/02,中壢,23.0,6
4416,2016/07/03,中壢,0.0,4
4417,2016/07/03,中壢,1.0,5
4418,2016/07/03,中壢,2.0,7
4419,2016/07/03,中壢,3.0,5
4420,2016/07/03,中壢,4.0,5
4421,2016/07/03,中壢,5.0,3
4422,2016/07/03,中壢,6.0,3
4423,2016/07/03,中壢,7.0,9
4424,2016/07/03,中壢,8.0,2
4425,2016/07/03,中壢,9.0,5
4426,2016/07/03,中壢,10.0,17
4427,2016/07/03,中壢,11.0,17
4428,2016/07/03,中壢,12.0,10
4429,2016/07/03,中壢,13.0,11
4430,2016/07/03,中壢,14.0,11
4431,2016/07/03,中壢,15.0,9
4432,2016/07/03,中壢,16.0,3
4433,2016/07/03,中壢,17.0,5
4434,2016/07/03,中壢,18.0,9
4435,2016/07/03,中壢,19.0,7
4436,2016/07/03,中壢,20.0,7
4437,2016/07/03,中壢,21.0,9
4438,2016/07/03,中壢,22.0,7
4439,2016/07/03,中壢,23.0,7
4440,2016/07/04,中壢,0.0,3
4441,2016/07/04,中壢,1.0,1
4442,2016/07/04,中壢,2.0,1
4443,2016/07/04,中壢,3.0,3
4444,2016/07/04,中壢,4.0,10
4445,2016/07/04,中壢,5.0,13
4446,2016/07/04,中壢,6.0,15
4447,2016/07/04,中壢,7.0,12
4448,2016/07/04,中壢,8.0,11
4449,2016/07/04,中壢,9.0,8
4450,2016/07/04,中壢,10.0,17
4451,2016/07/04,中壢,11.0,10
4452,2016/07/04,中壢,12.0,14
4453,2016/07/04,中壢,13.0,19
4454,2016/07/04,中壢,14.0,19
4455,2016/07/04,中壢,15.0,29
4456,2016/07/04,中壢,16.0,22
4457,2016/07/04,中壢,17.0,33
4458,2016/07/04,中壢,18.0,16
4459,2016/07/04,中壢,19.0,23
4460,2016/07/04,中壢,20.0,18
4461,2016/07/04,中壢,21.0,16
4462,2016/07/04,中壢,22.0,23
4463,2016/07/04,中壢,23.0,18
4464,2016/07/05,中壢,0.0,19
4465,2016/07/05,中壢,1.0,13
4466,2016/07/05,中壢,2.0,13
4467,2016/07/05,中壢,3.0,20
4468,2016/07/05,中壢,4.0,15
4469,2016/07/05,中壢,5.0,12
4470,2016/07/05,中壢,6.0,9
4471,2016/07/05,中壢,7.0,10
4472,2016/07/05,中壢,8.0,13
4473,2016/07/05,中壢,9.0,19
4474,2016/07/05,中壢,10.0,18
4475,2016/07/05,中壢,11.0,16
4476,2016/07/05,中壢,12.0,16
4477,2016/07/05,中壢,13.0,16
4478,2016/07/05,中壢,14.0,13
4479,2016/07/05,中壢,15.0,11
4480,2016/07/05,中壢,16.0,13
4481,2016/07/05,中壢,17.0,8
4482,2016/07/05,中壢,18.0,12
4483,2016/07/05,中壢,19.0,10
4484,2016/07/05,中壢,20.0,13
4485,2016/07/05,中壢,21.0,12
4486,2016/07/05,中壢,22.0,10
4487,2016/07/05,中壢,23.0,13
4488,2016/07/06,中壢,0.0,13
4489,2016/07/06,中壢,1.0,12
4490,2016/07/06,中壢,2.0,9
4491,2016/07/06,中壢,3.0,5
4492,2016/07/06,中壢,4.0,5
4493,2016/07/06,中壢,5.0,8
4494,2016/07/06,中壢,6.0,5
4495,2016/07/06,中壢,7.0,14
4496,2016/07/06,中壢,8.0,15
4497,2016/07/06,中壢,9.0,14
4498,2016/07/06,中壢,10.0,8
4499,2016/07/06,中壢,11.0,13
4500,2016/07/06,中壢,12.0,12
4501,2016/07/06,中壢,13.0,10
4502,2016/07/06,中壢,14.0,10
4503,2016/07/06,中壢,15.0,7
4504,2016/07/06,中壢,16.0,10
4505,2016/07/06,中壢,17.0,7
4506,2016/07/06,中壢,18.0,9
4507,2016/07/06,中壢,19.0,8
4508,2016/07/06,中壢,20.0,6
4509,2016/07/06,中壢,21.0,9
4510,2016/07/06,中壢,22.0,8
4511,2016/07/06,中壢,23.0,6
4512,2016/07/07,中壢,0.0,10
4513,2016/07/07,中壢,1.0,8
4514,2016/07/07,中壢,2.0,10
4515,2016/07/07,中壢,3.0,5
4516,2016/07/07,中壢,4.0,8
4517,2016/07/07,中壢,5.0,6
4518,2016/07/07,中壢,6.0,5
4519,2016/07/07,中壢,7.0,5
4520,2016/07/07,中壢,8.0,9
4521,2016/07/07,中壢,9.0,10
4522,2016/07/07,中壢,10.0,11
4523,2016/07/07,中壢,11.0,11
4524,2016/07/07,中壢,12.0,10
4525,2016/07/07,中壢,13.0,3
4526,2016/07/07,中壢,14.0,7
4527,2016/07/07,中壢,15.0,6
4528,2016/07/07,中壢,16.0,7
4529,2016/07/07,中壢,17.0,2
4530,2016/07/07,中壢,18.0,5
4531,2016/07/07,中壢,19.0,4
4532,2016/07/07,中壢,20.0,2
4533,2016/07/07,中壢,21.0,5
4534,2016/07/07,中壢,22.0,4
4535,2016/07/07,中壢,23.0,2
4536,2016/07/08,中壢,0.0,3
4537,2016/07/08,中壢,1.0,5
4538,2016/07/08,中壢,2.0,4
4539,2016/07/08,中壢,3.0,2
4540,2016/07/08,中壢,4.0,1
4541,2016/07/08,中壢,5.0,1
4542,2016/07/08,中壢,6.0,1
4543,2016/07/08,中壢,7.0,6
4544,2016/07/08,中壢,8.0,1
4545,2016/07/08,中壢,9.0,3
4546,2016/07/08,中壢,10.0,6
4547,2016/07/08,中壢,11.0,6
4548,2016/07/08,中壢,12.0,8
4549,2016/07/08,中壢,13.0,4
4550,2016/07/08,中壢,14.0,5
4551,2016/07/08,中壢,15.0,1
4552,2016/07/08,中壢,16.0,3
4553,2016/07/08,中壢,17.0,9
4554,2016/07/08,中壢,18.0,13
4555,2016/07/08,中壢,19.0,12
4556,2016/07/08,中壢,20.0,4
4557,2016/07/08,中壢,21.0,13
4558,2016/07/08,中壢,22.0,12
4559,2016/07/08,中壢,23.0,4
4560,2016/07/09,中壢,0.0,7
4561,2016/07/09,中壢,1.0,4
4562,2016/07/09,中壢,2.0,9
4563,2016/07/09,中壢,3.0,3
4564,2016/07/09,中壢,4.0,7
4565,2016/07/09,中壢,5.0,9
4566,2016/07/09,中壢,6.0,10
4567,2016/07/09,中壢,7.0,11
4568,2016/07/09,中壢,8.0,9
4569,2016/07/09,中壢,9.0,7
4570,2016/07/09,中壢,10.0,4
4571,2016/07/09,中壢,11.0,6
4572,2016/07/09,中壢,12.0,8
4573,2016/07/09,中壢,13.0,8
4574,2016/07/09,中壢,14.0,9
4575,2016/07/09,中壢,15.0,7
4576,2016/07/09,中壢,16.0,13
4577,2016/07/09,中壢,17.0,6
4578,2016/07/09,中壢,18.0,9
4579,2016/07/09,中壢,19.0,3
4580,2016/07/09,中壢,20.0,3
4581,2016/07/09,中壢,21.0,9
4582,2016/07/09,中壢,22.0,3
4583,2016/07/09,中壢,23.0,3
4584,2016/07/10,中壢,0.0,5
4585,2016/07/10,中壢,1.0,4
4586,2016/07/10,中壢,2.0,8
4587,2016/07/10,中壢,3.0,4
4588,2016/07/10,中壢,4.0,6
4589,2016/07/10,中壢,5.0,2
4590,2016/07/10,中壢,6.0,8
4591,2016/07/10,中壢,7.0,17
4592,2016/07/10,中壢,8.0,9
4593,2016/07/10,中壢,9.0,13
4594,2016/07/10,中壢,10.0,12
4595,2016/07/10,中壢,11.0,19
4596,2016/07/10,中壢,12.0,19
4597,2016/07/10,中壢,13.0,16
4598,2016/07/10,中壢,14.0,13
4599,2016/07/10,中壢,15.0,15
4600,2016/07/10,中壢,16.0,19
4601,2016/07/10,中壢,17.0,17
4602,2016/07/10,中壢,18.0,16
4603,2016/07/10,中壢,19.0,19
4604,2016/07/10,中壢,20.0,18
4605,2016/07/10,中壢,21.0,16
4606,2016/07/10,中壢,22.0,19
4607,2016/07/10,中壢,23.0,18
4608,2016/07/11,中壢,0.0,14
4609,2016/07/11,中壢,1.0,7
4610,2016/07/11,中壢,2.0,4
4611,2016/07/11,中壢,3.0,7
4612,2016/07/11,中壢,4.0,2
4613,2016/07/11,中壢,5.0,11
4614,2016/07/11,中壢,6.0,11
4615,2016/07/11,中壢,7.0,12
4616,2016/07/11,中壢,8.0,13
4617,2016/07/11,中壢,9.0,10
4618,2016/07/11,中壢,10.0,15
4619,2016/07/11,中壢,11.0,12
4620,2016/07/11,中壢,12.0,17
4621,2016/07/11,中壢,13.0,11
4622,2016/07/11,中壢,14.0,9
4623,2016/07/11,中壢,15.0,10
4624,2016/07/11,中壢,16.0,13
4625,2016/07/11,中壢,17.0,15
4626,2016/07/11,中壢,18.0,12
4627,2016/07/11,中壢,19.0,12
4628,2016/07/11,中壢,20.0,8
4629,2016/07/11,中壢,21.0,12
4630,2016/07/11,中壢,22.0,12
4631,2016/07/11,中壢,23.0,8
4632,2016/07/12,中壢,0.0,6
4633,2016/07/12,中壢,1.0,7
4634,2016/07/12,中壢,2.0,2
4635,2016/07/12,中壢,3.0,5
4636,2016/07/12,中壢,4.0,5
4637,2016/07/12,中壢,5.0,3
4638,2016/07/12,中壢,6.0,7
4639,2016/07/12,中壢,7.0,10
4640,2016/07/12,中壢,8.0,4
4641,2016/07/12,中壢,9.0,6
4642,2016/07/12,中壢,10.0,11
4643,2016/07/12,中壢,11.0,14
4644,2016/07/12,中壢,12.0,17
4645,2016/07/12,中壢,13.0,7
4646,2016/07/12,中壢,14.0,12
4647,2016/07/12,中壢,15.0,4
4648,2016/07/12,中壢,16.0,10
4649,2016/07/12,中壢,17.0,8
4650,2016/07/12,中壢,18.0,10
4651,2016/07/12,中壢,19.0,9
4652,2016/07/12,中壢,20.0,8
4653,2016/07/12,中壢,21.0,10
4654,2016/07/12,中壢,22.0,9
4655,2016/07/12,中壢,23.0,8
4656,2016/07/13,中壢,0.0,11
4657,2016/07/13,中壢,1.0,15
4658,2016/07/13,中壢,2.0,15
4659,2016/07/13,中壢,3.0,16
4660,2016/07/13,中壢,4.0,9
4661,2016/07/13,中壢,5.0,6
4662,2016/07/13,中壢,6.0,8
4663,2016/07/13,中壢,7.0,7
4664,2016/07/13,中壢,8.0,13
4665,2016/07/13,中壢,9.0,8
4666,2016/07/13,中壢,10.0,
4667,2016/07/13,中壢,11.0,7
4668,2016/07/13,中壢,12.0,6
4669,2016/07/13,中壢,13.0,13
4670,2016/07/13,中壢,14.0,18
4671,2016/07/13,中壢,15.0,18
4672,2016/07/13,中壢,16.0,19
4673,2016/07/13,中壢,17.0,21
4674,2016/07/13,中壢,18.0,20
4675,2016/07/13,中壢,19.0,13
4676,2016/07/13,中壢,20.0,10
4677,2016/07/13,中壢,21.0,20
4678,2016/07/13,中壢,22.0,13
4679,2016/07/13,中壢,23.0,10
4680,2016/07/14,中壢,0.0,8
4681,2016/07/14,中壢,1.0,9
4682,2016/07/14,中壢,2.0,12
4683,2016/07/14,中壢,3.0,10
4684,2016/07/14,中壢,4.0,12
4685,2016/07/14,中壢,5.0,6
4686,2016/07/14,中壢,6.0,15
4687,2016/07/14,中壢,7.0,16
4688,2016/07/14,中壢,8.0,24
4689,2016/07/14,中壢,9.0,29
4690,2016/07/14,中壢,10.0,
4691,2016/07/14,中壢,11.0,18
4692,2016/07/14,中壢,12.0,19
4693,2016/07/14,中壢,13.0,13
4694,2016/07/14,中壢,14.0,13
4695,2016/07/14,中壢,15.0,11
4696,2016/07/14,中壢,16.0,11
4697,2016/07/14,中壢,17.0,17
4698,2016/07/14,中壢,18.0,12
4699,2016/07/14,中壢,19.0,15
4700,2016/07/14,中壢,20.0,13
4701,2016/07/14,中壢,21.0,12
4702,2016/07/14,中壢,22.0,15
4703,2016/07/14,中壢,23.0,13
4704,2016/07/15,中壢,0.0,15
4705,2016/07/15,中壢,1.0,13
4706,2016/07/15,中壢,2.0,11
4707,2016/07/15,中壢,3.0,12
4708,2016/07/15,中壢,4.0,9
4709,2016/07/15,中壢,5.0,15
4710,2016/07/15,中壢,6.0,90
4711,2016/07/15,中壢,7.0,14
4712,2016/07/15,中壢,8.0,18
4713,2016/07/15,中壢,9.0,23
4714,2016/07/15,中壢,10.0,24
4715,2016/07/15,中壢,11.0,19
4716,2016/07/15,中壢,12.0,6
4717,2016/07/15,中壢,13.0,3
4718,2016/07/15,中壢,14.0,11
4719,2016/07/15,中壢,15.0,20
4720,2016/07/15,中壢,16.0,25
4721,2016/07/15,中壢,17.0,25
4722,2016/07/15,中壢,18.0,24
4723,2016/07/15,中壢,19.0,27
4724,2016/07/15,中壢,20.0,20
4725,2016/07/15,中壢,21.0,24
4726,2016/07/15,中壢,22.0,27
4727,2016/07/15,中壢,23.0,20
4728,2016/07/16,中壢,0.0,24
4729,2016/07/16,中壢,1.0,16
4730,2016/07/16,中壢,2.0,20
4731,2016/07/16,中壢,3.0,6
4732,2016/07/16,中壢,4.0,12
4733,2016/07/16,中壢,5.0,9
4734,2016/07/16,中壢,6.0,16
4735,2016/07/16,中壢,7.0,10
4736,2016/07/16,中壢,8.0,24
4737,2016/07/16,中壢,9.0,22
4738,2016/07/16,中壢,10.0,29
4739,2016/07/16,中壢,11.0,15
4740,2016/07/16,中壢,12.0,15
4741,2016/07/16,中壢,13.0,13
4742,2016/07/16,中壢,14.0,20
4743,2016/07/16,中壢,15.0,21
4744,2016/07/16,中壢,16.0,24
4745,2016/07/16,中壢,17.0,24
4746,2016/07/16,中壢,18.0,25
4747,2016/07/16,中壢,19.0,16
4748,2016/07/16,中壢,20.0,25
4749,2016/07/16,中壢,21.0,25
4750,2016/07/16,中壢,22.0,16
4751,2016/07/16,中壢,23.0,25
4752,2016/07/17,中壢,0.0,29
4753,2016/07/17,中壢,1.0,29
4754,2016/07/17,中壢,2.0,24
4755,2016/07/17,中壢,3.0,12
4756,2016/07/17,中壢,4.0,19
4757,2016/07/17,中壢,5.0,9
4758,2016/07/17,中壢,6.0,15
4759,2016/07/17,中壢,7.0,7
4760,2016/07/17,中壢,8.0,13
4761,2016/07/17,中壢,9.0,20
4762,2016/07/17,中壢,10.0,21
4763,2016/07/17,中壢,11.0,21
4764,2016/07/17,中壢,12.0,28
4765,2016/07/17,中壢,13.0,27
4766,2016/07/17,中壢,14.0,27
4767,2016/07/17,中壢,15.0,15
4768,2016/07/17,中壢,16.0,21
4769,2016/07/17,中壢,17.0,16
4770,2016/07/17,中壢,18.0,13
4771,2016/07/17,中壢,19.0,10
4772,2016/07/17,中壢,20.0,10
4773,2016/07/17,中壢,21.0,13
4774,2016/07/17,中壢,22.0,10
4775,2016/07/17,中壢,23.0,10
4776,2016/07/18,中壢,0.0,4
4777,2016/07/18,中壢,1.0,2
4778,2016/07/18,中壢,2.0,8
4779,2016/07/18,中壢,3.0,8
4780,2016/07/18,中壢,4.0,13
4781,2016/07/18,中壢,5.0,9
4782,2016/07/18,中壢,6.0,11
4783,2016/07/18,中壢,7.0,17
4784,2016/07/18,中壢,8.0,14
4785,2016/07/18,中壢,9.0,12
4786,2016/07/18,中壢,10.0,12
4787,2016/07/18,中壢,11.0,5
4788,2016/07/18,中壢,12.0,12
4789,2016/07/18,中壢,13.0,10
4790,2016/07/18,中壢,14.0,16
4791,2016/07/18,中壢,15.0,21
4792,2016/07/18,中壢,16.0,28
4793,2016/07/18,中壢,17.0,22
4794,2016/07/18,中壢,18.0,11
4795,2016/07/18,中壢,19.0,4
4796,2016/07/18,中壢,20.0,8
4797,2016/07/18,中壢,21.0,11
4798,2016/07/18,中壢,22.0,4
4799,2016/07/18,中壢,23.0,8
4800,2016/07/19,中壢,0.0,12
4801,2016/07/19,中壢,1.0,11
4802,2016/07/19,中壢,2.0,7
4803,2016/07/19,中壢,3.0,3
4804,2016/07/19,中壢,4.0,9
4805,2016/07/19,中壢,5.0,8
4806,2016/07/19,中壢,6.0,6
4807,2016/07/19,中壢,7.0,11
4808,2016/07/19,中壢,8.0,12
4809,2016/07/19,中壢,9.0,17
4810,2016/07/19,中壢,10.0,21
4811,2016/07/19,中壢,11.0,17
4812,2016/07/19,中壢,12.0,15
4813,2016/07/19,中壢,13.0,6
4814,2016/07/19,中壢,14.0,8
4815,2016/07/19,中壢,15.0,10
4816,2016/07/19,中壢,16.0,8
4817,2016/07/19,中壢,17.0,7
4818,2016/07/19,中壢,18.0,12
4819,2016/07/19,中壢,19.0,14
4820,2016/07/19,中壢,20.0,13
4821,2016/07/19,中壢,21.0,12
4822,2016/07/19,中壢,22.0,14
4823,2016/07/19,中壢,23.0,13
4824,2016/07/20,中壢,0.0,8
4825,2016/07/20,中壢,1.0,5
4826,2016/07/20,中壢,2.0,6
4827,2016/07/20,中壢,3.0,1
4828,2016/07/20,中壢,4.0,1
4829,2016/07/20,中壢,5.0,4
4830,2016/07/20,中壢,6.0,8
4831,2016/07/20,中壢,7.0,12
4832,2016/07/20,中壢,8.0,20
4833,2016/07/20,中壢,9.0,18
4834,2016/07/20,中壢,10.0,20
4835,2016/07/20,中壢,11.0,16
4836,2016/07/20,中壢,12.0,18
4837,2016/07/20,中壢,13.0,22
4838,2016/07/20,中壢,14.0,16
4839,2016/07/20,中壢,15.0,19
4840,2016/07/20,中壢,16.0,9
4841,2016/07/20,中壢,17.0,11
4842,2016/07/20,中壢,18.0,5
4843,2016/07/20,中壢,19.0,4
4844,2016/07/20,中壢,20.0,3
4845,2016/07/20,中壢,21.0,5
4846,2016/07/20,中壢,22.0,4
4847,2016/07/20,中壢,23.0,3
4848,2016/07/21,中壢,0.0,2
4849,2016/07/21,中壢,1.0,7
4850,2016/07/21,中壢,2.0,10
4851,2016/07/21,中壢,3.0,7
4852,2016/07/21,中壢,4.0,8
4853,2016/07/21,中壢,5.0,12
4854,2016/07/21,中壢,6.0,18
4855,2016/07/21,中壢,7.0,23
4856,2016/07/21,中壢,8.0,14
4857,2016/07/21,中壢,9.0,15
4858,2016/07/21,中壢,10.0,17
4859,2016/07/21,中壢,11.0,18
4860,2016/07/21,中壢,12.0,17
4861,2016/07/21,中壢,13.0,14
4862,2016/07/21,中壢,14.0,14
4863,2016/07/21,中壢,15.0,17
4864,2016/07/21,中壢,16.0,23
4865,2016/07/21,中壢,17.0,20
4866,2016/07/21,中壢,18.0,17
4867,2016/07/21,中壢,19.0,12
4868,2016/07/21,中壢,20.0,21
4869,2016/07/21,中壢,21.0,17
4870,2016/07/21,中壢,22.0,12
4871,2016/07/21,中壢,23.0,21
4872,2016/07/22,中壢,0.0,21
4873,2016/07/22,中壢,1.0,21
4874,2016/07/22,中壢,2.0,18
4875,2016/07/22,中壢,3.0,16
4876,2016/07/22,中壢,4.0,13
4877,2016/07/22,中壢,5.0,19
4878,2016/07/22,中壢,6.0,22
4879,2016/07/22,中壢,7.0,20
4880,2016/07/22,中壢,8.0,28
4881,2016/07/22,中壢,9.0,29
4882,2016/07/22,中壢,10.0,25
4883,2016/07/22,中壢,11.0,26
4884,2016/07/22,中壢,12.0,25
4885,2016/07/22,中壢,13.0,29
4886,2016/07/22,中壢,14.0,25
4887,2016/07/22,中壢,15.0,24
4888,2016/07/22,中壢,16.0,22
4889,2016/07/22,中壢,17.0,22
4890,2016/07/22,中壢,18.0,27
4891,2016/07/22,中壢,19.0,26
4892,2016/07/22,中壢,20.0,25
4893,2016/07/22,中壢,21.0,27
4894,2016/07/22,中壢,22.0,26
4895,2016/07/22,中壢,23.0,25
4896,2016/07/23,中壢,0.0,16
4897,2016/07/23,中壢,1.0,19
4898,2016/07/23,中壢,2.0,19
4899,2016/07/23,中壢,3.0,23
4900,2016/07/23,中壢,4.0,23
4901,2016/07/23,中壢,5.0,28
4902,2016/07/23,中壢,6.0,36
4903,2016/07/23,中壢,7.0,26
4904,2016/07/23,中壢,8.0,19
4905,2016/07/23,中壢,9.0,29
4906,2016/07/23,中壢,10.0,28
4907,2016/07/23,中壢,11.0,26
4908,2016/07/23,中壢,12.0,19
