,date,location,time,PM2.5
4079,2016/06/18,оч╢щ,23.0,-2#
4080,2016/06/19,оч╢щ,0.0,-2#
4081,2016/06/19,оч╢щ,1.0,-2#
4082,2016/06/19,оч╢щ,2.0,-2#
4083,2016/06/19,оч╢щ,3.0,-2#
4084,2016/06/19,оч╢щ,4.0,-2#
4085,2016/06/19,оч╢щ,5.0,-2#
4086,2016/06/19,оч╢щ,6.0,-2#
4087,2016/06/19,оч╢щ,7.0,-2#
4088,2016/06/19,оч╢щ,8.0,
4089,2016/06/19,оч╢щ,9.0,14
4090,2016/06/19,оч╢щ,10.0,11
4091,2016/06/19,оч╢щ,11.0,10
4092,2016/06/19,оч╢щ,12.0,12
4093,2016/06/19,оч╢щ,13.0,11
4094,2016/06/19,оч╢щ,14.0,16
4095,2016/06/19,оч╢щ,15.0,14
4096,2016/06/19,оч╢щ,16.0,18
4097,2016/06/19,оч╢щ,17.0,12
4098,2016/06/19,оч╢щ,18.0,13
4099,2016/06/19,оч╢щ,19.0,11
4100,2016/06/19,оч╢щ,20.0,13
4101,2016/06/19,оч╢щ,21.0,13
4102,2016/06/19,оч╢щ,22.0,11
4103,2016/06/19,оч╢щ,23.0,13
4104,2016/06/20,оч╢щ,0.0,12
4105,2016/06/20,оч╢щ,1.0,11
4106,2016/06/20,оч╢щ,2.0,15
4107,2016/06/20,оч╢щ,3.0,12
4108,2016/06/20,оч╢щ,4.0,12
4109,2016/06/20,оч╢щ,5.0,11
4110,2016/06/20,оч╢щ,6.0,13
4111,2016/06/20,оч╢щ,7.0,21
4112,2016/06/20,оч╢щ,8.0,17
4113,2016/06/20,оч╢щ,9.0,14
4114,2016/06/20,оч╢щ,10.0,25
4115,2016/06/20,оч╢щ,11.0,23
4116,2016/06/20,оч╢щ,12.0,21
4117,2016/06/20,оч╢щ,13.0,13
4118,2016/06/20,оч╢щ,14.0,15
4119,2016/06/20,оч╢щ,15.0,10
4120,2016/06/20,оч╢щ,16.0,15
4121,2016/06/20,оч╢щ,17.0,10
4122,2016/06/20,оч╢щ,18.0,13
4123,2016/06/20,оч╢щ,19.0,11
4124,2016/06/20,оч╢щ,20.0,14
4125,2016/06/20,оч╢щ,21.0,13
4126,2016/06/20,оч╢щ,22.0,11
4127,2016/06/20,оч╢щ,23.0,14
4128,2016/06/21,оч╢щ,0.0,13
4129,2016/06/21,оч╢щ,1.0,13
4130,2016/06/21,оч╢щ,2.0,9
4131,2016/06/21,оч╢щ,3.0,10
4132,2016/06/21,оч╢щ,4.0,9
4133,2016/06/21,оч╢щ,5.0,11
4134,2016/06/21,оч╢щ,6.0,9
4135,2016/06/21,оч╢щ,7.0,1
4136,2016/06/21,оч╢щ,8.0,5
4137,2016/06/21,оч╢щ,9.0,15
4138,2016/06/21,оч╢щ,10.0,19
4139,2016/06/21,оч╢щ,11.0,18
4140,2016/06/21,оч╢щ,12.0,12
4141,2016/06/21,оч╢щ,13.0,13
4142,2016/06/21,оч╢щ,14.0,14
4143,2016/06/21,оч╢щ,15.0,17
4144,2016/06/21,оч╢щ,16.0,16
4145,2016/06/21,оч╢щ,17.0,13
4146,2016/06/21,оч╢щ,18.0,9
4147,2016/06/21,оч╢щ,19.0,11
4148,2016/06/21,оч╢щ,20.0,9
4149,2016/06/21,оч╢щ,21.0,9
4150,2016/06/21,оч╢щ,22.0,11
4151,2016/06/21,оч╢щ,23.0,9
4152,2016/06/22,оч╢щ,0.0,9
4153,2016/06/22,оч╢щ,1.0,14
4154,2016/06/22,оч╢щ,2.0,22
4155,2016/06/22,оч╢щ,3.0,22
4156,2016/06/22,оч╢щ,4.0,16
4157,2016/06/22,оч╢щ,5.0,13
4158,2016/06/22,оч╢щ,6.0,17
4159,2016/06/22,оч╢щ,7.0,13
4160,2016/06/22,оч╢щ,8.0,10
4161,2016/06/22,оч╢щ,9.0,18
4162,2016/06/22,оч╢щ,10.0,15
4163,2016/06/22,оч╢щ,11.0,15
4164,2016/06/22,оч╢щ,12.0,13
4165,2016/06/22,оч╢щ,13.0,12
4166,2016/06/22,оч╢щ,14.0,11
4167,2016/06/22,оч╢щ,15.0,12
4168,2016/06/22,оч╢щ,16.0,11
4169,2016/06/22,оч╢щ,17.0,12
4170,2016/06/22,оч╢щ,18.0,9
4171,2016/06/22,оч╢щ,19.0,10
4172,2016/06/22,оч╢щ,20.0,6
4173,2016/06/22,оч╢щ,21.0,9
4174,2016/06/22,оч╢щ,22.0,10
4175,2016/06/22,оч╢щ,23.0,6
4176,2016/06/23,оч╢щ,0.0,9
4177,2016/06/23,оч╢щ,1.0,11
4178,2016/06/23,оч╢щ,2.0,16
4179,2016/06/23,оч╢щ,3.0,18
4180,2016/06/23,оч╢щ,4.0,19
4181,2016/06/23,оч╢щ,5.0,13
4182,2016/06/23,оч╢щ,6.0,12
4183,2016/06/23,оч╢щ,7.0,14
4184,2016/06/23,оч╢щ,8.0,19
4185,2016/06/23,оч╢щ,9.0,16
4186,2016/06/23,оч╢щ,10.0,17
4187,2016/06/23,оч╢щ,11.0,14
4188,2016/06/23,оч╢щ,12.0,14
4189,2016/06/23,оч╢щ,13.0,15
4190,2016/06/23,оч╢щ,14.0,14
4191,2016/06/23,оч╢щ,15.0,12
4192,2016/06/23,оч╢щ,16.0,7
4193,2016/06/23,оч╢щ,17.0,10
4194,2016/06/23,оч╢щ,18.0,16
4195,2016/06/23,оч╢щ,19.0,21
4196,2016/06/23,оч╢щ,20.0,23
4197,2016/06/23,оч╢щ,21.0,16
4198,2016/06/23,оч╢щ,22.0,21
4199,2016/06/23,оч╢щ,23.0,23
4200,2016/06/24,оч╢щ,0.0,18
4201,2016/06/24,оч╢щ,1.0,20
4202,2016/06/24,оч╢щ,2.0,18
4203,2016/06/24,оч╢щ,3.0,20
4204,2016/06/24,оч╢щ,4.0,19
4205,2016/06/24,оч╢щ,5.0,16
4206,2016/06/24,оч╢щ,6.0,10
4207,2016/06/24,оч╢щ,7.0,13
4208,2016/06/24,оч╢щ,8.0,8
4209,2016/06/24,оч╢щ,9.0,3
4210,2016/06/24,оч╢щ,10.0,9
4211,2016/06/24,оч╢щ,11.0,9
4212,2016/06/24,оч╢щ,12.0,16
4213,2016/06/24,оч╢щ,13.0,9
4214,2016/06/24,оч╢щ,14.0,16
4215,2016/06/24,оч╢щ,15.0,12
4216,2016/06/24,оч╢щ,16.0,23
4217,2016/06/24,оч╢щ,17.0,19
4218,2016/06/24,оч╢щ,18.0,18
4219,2016/06/24,оч╢щ,19.0,16
4220,2016/06/24,оч╢щ,20.0,16
4221,2016/06/24,оч╢щ,21.0,18
4222,2016/06/24,оч╢щ,22.0,16
4223,2016/06/24,оч╢щ,23.0,16
4224,2016/06/25,оч╢щ,0.0,14
4225,2016/06/25,оч╢щ,1.0,10
4226,2016/06/25,оч╢щ,2.0,10
4227,2016/06/25,оч╢щ,3.0,12
4228,2016/06/25,оч╢щ,4.0,9
4229,2016/06/25,оч╢щ,5.0,10
4230,2016/06/25,оч╢щ,6.0,15
4231,2016/06/25,оч╢щ,7.0,10
4232,2016/06/25,оч╢щ,8.0,11
4233,2016/06/25,оч╢щ,9.0,10
4234,2016/06/25,оч╢щ,10.0,14
4235,2016/06/25,оч╢щ,11.0,9
4236,2016/06/25,оч╢щ,12.0,12
4237,2016/06/25,оч╢щ,13.0,11
4238,2016/06/25,оч╢щ,14.0,16
4239,2016/06/25,оч╢щ,15.0,9
4240,2016/06/25,оч╢щ,16.0,9
4241,2016/06/25,оч╢щ,17.0,18
4242,2016/06/25,оч╢щ,18.0,29
4243,2016/06/25,оч╢щ,19.0,28
4244,2016/06/25,оч╢щ,20.0,22
4245,2016/06/25,оч╢щ,21.0,29
4246,2016/06/25,оч╢щ,22.0,28
4247,2016/06/25,оч╢щ,23.0,22
4248,2016/06/26,оч╢щ,0.0,23
4249,2016/06/26,оч╢щ,1.0,25
4250,2016/06/26,оч╢щ,2.0,20
4251,2016/06/26,оч╢щ,3.0,9
4252,2016/06/26,оч╢щ,4.0,9
4253,2016/06/26,оч╢щ,5.0,12
4254,2016/06/26,оч╢щ,6.0,15
4255,2016/06/26,оч╢щ,7.0,23
4256,2016/06/26,оч╢щ,8.0,23
4257,2016/06/26,оч╢щ,9.0,25
4258,2016/06/26,оч╢щ,10.0,19
4259,2016/06/26,оч╢щ,11.0,12
4260,2016/06/26,оч╢щ,12.0,6
4261,2016/06/26,оч╢щ,13.0,11
4262,2016/06/26,оч╢щ,14.0,11
4263,2016/06/26,оч╢щ,15.0,12
4264,2016/06/26,оч╢щ,16.0,8
4265,2016/06/26,оч╢щ,17.0,10
4266,2016/06/26,оч╢щ,18.0,13
4267,2016/06/26,оч╢щ,19.0,15
4268,2016/06/26,оч╢щ,20.0,17
4269,2016/06/26,оч╢щ,21.0,13
4270,2016/06/26,оч╢щ,22.0,15
4271,2016/06/26,оч╢щ,23.0,17
4272,2016/06/27,оч╢щ,0.0,9
4273,2016/06/27,оч╢щ,1.0,11
4274,2016/06/27,оч╢щ,2.0,12
4275,2016/06/27,оч╢щ,3.0,12
4276,2016/06/27,оч╢щ,4.0,13
4277,2016/06/27,оч╢щ,5.0,9
4278,2016/06/27,оч╢щ,6.0,9
4279,2016/06/27,оч╢щ,7.0,25
4280,2016/06/27,оч╢щ,8.0,26
4281,2016/06/27,оч╢щ,9.0,33
4282,2016/06/27,оч╢щ,10.0,24
4283,2016/06/27,оч╢щ,11.0,28
4284,2016/06/27,оч╢щ,12.0,20
4285,2016/06/27,оч╢щ,13.0,28
4286,2016/06/27,оч╢щ,14.0,22
4287,2016/06/27,оч╢щ,15.0,20
4288,2016/06/27,оч╢щ,16.0,14
4289,2016/06/27,оч╢щ,17.0,10
4290,2016/06/27,оч╢щ,18.0,11
4291,2016/06/27,оч╢щ,19.0,10
4292,2016/06/27,оч╢щ,20.0,9
4293,2016/06/27,оч╢щ,21.0,11
4294,2016/06/27,оч╢щ,22.0,10
4295,2016/06/27,оч╢щ,23.0,9
4296,2016/06/28,оч╢щ,0.0,7
4297,2016/06/28,оч╢щ,1.0,6
4298,2016/06/28,оч╢щ,2.0,12
4299,2016/06/28,оч╢щ,3.0,13
4300,2016/06/28,оч╢щ,4.0,16
4301,2016/06/28,оч╢щ,5.0,15
4302,2016/06/28,оч╢щ,6.0,22
4303,2016/06/28,оч╢щ,7.0,24
4304,2016/06/28,оч╢щ,8.0,19
4305,2016/06/28,оч╢щ,9.0,20
4306,2016/06/28,оч╢щ,10.0,15
4307,2016/06/28,оч╢щ,11.0,19
4308,2016/06/28,оч╢щ,12.0,15
4309,2016/06/28,оч╢щ,13.0,16
4310,2016/06/28,оч╢щ,14.0,8
4311,2016/06/28,оч╢щ,15.0,7
4312,2016/06/28,оч╢щ,16.0,4
4313,2016/06/28,оч╢щ,17.0,12
4314,2016/06/28,оч╢щ,18.0,14
4315,2016/06/28,оч╢щ,19.0,19
4316,2016/06/28,оч╢щ,20.0,11
4317,2016/06/28,оч╢щ,21.0,14
4318,2016/06/28,оч╢щ,22.0,19
4319,2016/06/28,оч╢щ,23.0,11
4320,2016/06/29,оч╢щ,0.0,14
4321,2016/06/29,оч╢щ,1.0,12
4322,2016/06/29,оч╢щ,2.0,25
4323,2016/06/29,оч╢щ,3.0,18
4324,2016/06/29,оч╢щ,4.0,19
4325,2016/06/29,оч╢щ,5.0,19
4326,2016/06/29,оч╢щ,6.0,29
4327,2016/06/29,оч╢щ,7.0,-2#
4328,2016/06/29,оч╢щ,8.0,14
4329,2016/06/29,оч╢щ,9.0,12
4330,2016/06/29,оч╢щ,10.0,17
4331,2016/06/29,оч╢щ,11.0,22
4332,2016/06/29,оч╢щ,12.0,22
4333,2016/06/29,оч╢щ,13.0,20
4334,2016/06/29,оч╢щ,14.0,26
4335,2016/06/29,оч╢щ,15.0,25
4336,2016/06/29,оч╢щ,16.0,22
4337,2016/06/29,оч╢щ,17.0,17
4338,2016/06/29,оч╢щ,18.0,10
4339,2016/06/29,оч╢щ,19.0,8
4340,2016/06/29,оч╢щ,20.0,1
4341,2016/06/29,оч╢щ,21.0,10
4342,2016/06/29,оч╢щ,22.0,8
4343,2016/06/29,оч╢щ,23.0,1
4344,2016/06/30,оч╢щ,0.0,2
4345,2016/06/30,оч╢щ,1.0,1
4346,2016/06/30,оч╢щ,2.0,1
4347,2016/06/30,оч╢щ,3.0,9
4348,2016/06/30,оч╢щ,4.0,10
4349,2016/06/30,оч╢щ,5.0,17
4350,2016/06/30,оч╢щ,6.0,12
4351,2016/06/30,оч╢щ,7.0,18
4352,2016/06/30,оч╢щ,8.0,13
4353,2016/06/30,оч╢щ,9.0,19
4354,2016/06/30,оч╢щ,10.0,10
4355,2016/06/30,оч╢щ,11.0,20
4356,2016/06/30,оч╢щ,12.0,11
4357,2016/06/30,оч╢щ,13.0,16
4358,2016/06/30,оч╢щ,14.0,8
4359,2016/06/30,оч╢щ,15.0,10
4360,2016/06/30,оч╢щ,16.0,8
4361,2016/06/30,оч╢щ,17.0,16
4362,2016/06/30,оч╢щ,18.0,14
4363,2016/06/30,оч╢щ,19.0,22
4364,2016/06/30,оч╢щ,20.0,13
4365,2016/06/30,оч╢щ,21.0,14
4366,2016/06/30,оч╢щ,22.0,22
4367,2016/06/30,оч╢щ,23.0,13
4368,2016/07/01,оч╢щ,0.0,18
4369,2016/07/01,оч╢щ,1.0,9
4370,2016/07/01,оч╢щ,2.0,9
4371,2016/07/01,оч╢щ,3.0,10
4372,2016/07/01,оч╢щ,4.0,15
4373,2016/07/01,оч╢щ,5.0,16
4374,2016/07/01,оч╢щ,6.0,18
4375,2016/07/01,оч╢щ,7.0,13
4376,2016/07/01,оч╢щ,8.0,10
4377,2016/07/01,оч╢щ,9.0,9
4378,2016/07/01,оч╢щ,10.0,12
4379,2016/07/01,оч╢щ,11.0,10
4380,2016/07/01,оч╢щ,12.0,8
4381,2016/07/01,оч╢щ,13.0,6
4382,2016/07/01,оч╢щ,14.0,8
4383,2016/07/01,оч╢щ,15.0,8
4384,2016/07/01,оч╢щ,16.0,11
4385,2016/07/01,оч╢щ,17.0,10
4386,2016/07/01,оч╢щ,18.0,10
4387,2016/07/01,оч╢щ,19.0,9
4388,2016/07/01,оч╢щ,20.0,15
4389,2016/07/01,оч╢щ,21.0,10
4390,2016/07/01,оч╢щ,22.0,9
4391,2016/07/01,оч╢щ,23.0,15
4392,2016/07/02,оч╢щ,0.0,16
4393,2016/07/02,оч╢щ,1.0,14
4394,2016/07/02,оч╢щ,2.0,9
4395,2016/07/02,оч╢щ,3.0,13
4396,2016/07/02,оч╢щ,4.0,14
4397,2016/07/02,оч╢щ,5.0,16
4398,2016/07/02,оч╢щ,6.0,14
4399,2016/07/02,оч╢щ,7.0,14
4400,2016/07/02,оч╢щ,8.0,14
4401,2016/07/02,оч╢щ,9.0,11
4402,2016/07/02,оч╢щ,10.0,13
4403,2016/07/02,оч╢щ,11.0,9
4404,2016/07/02,оч╢щ,12.0,9
4405,2016/07/02,оч╢щ,13.0,8
4406,2016/07/02,оч╢щ,14.0,7
4407,2016/07/02,оч╢щ,15.0,16
4408,2016/07/02,оч╢щ,16.0,18
4409,2016/07/02,оч╢щ,17.0,19
4410,2016/07/02,оч╢щ,18.0,21
4411,2016/07/02,оч╢щ,19.0,13
4412,2016/07/02,оч╢щ,20.0,22
4413,2016/07/02,оч╢щ,21.0,21
4414,2016/07/02,оч╢щ,22.0,13
4415,2016/07/02,оч╢щ,23.0,22
4416,2016/07/03,оч╢щ,0.0,17
4417,2016/07/03,оч╢щ,1.0,21
4418,2016/07/03,оч╢щ,2.0,15
4419,2016/07/03,оч╢щ,3.0,12
4420,2016/07/03,оч╢щ,4.0,9
4421,2016/07/03,оч╢щ,5.0,13
4422,2016/07/03,оч╢щ,6.0,16
4423,2016/07/03,оч╢щ,7.0,22
4424,2016/07/03,оч╢щ,8.0,19
4425,2016/07/03,оч╢щ,9.0,14
4426,2016/07/03,оч╢щ,10.0,14
4427,2016/07/03,оч╢щ,11.0,13
4428,2016/07/03,оч╢щ,12.0,14
4429,2016/07/03,оч╢щ,13.0,12
4430,2016/07/03,оч╢щ,14.0,8
4431,2016/07/03,оч╢щ,15.0,10
4432,2016/07/03,оч╢щ,16.0,5
4433,2016/07/03,оч╢щ,17.0,9
4434,2016/07/03,оч╢щ,18.0,6
4435,2016/07/03,оч╢щ,19.0,13
4436,2016/07/03,оч╢щ,20.0,24
4437,2016/07/03,оч╢щ,21.0,6
4438,2016/07/03,оч╢щ,22.0,13
4439,2016/07/03,оч╢щ,23.0,24
4440,2016/07/04,оч╢щ,0.0,28
4441,2016/07/04,оч╢щ,1.0,25
4442,2016/07/04,оч╢щ,2.0,20
4443,2016/07/04,оч╢щ,3.0,23
4444,2016/07/04,оч╢щ,4.0,23
4445,2016/07/04,оч╢щ,5.0,21
4446,2016/07/04,оч╢щ,6.0,14
4447,2016/07/04,оч╢щ,7.0,19
4448,2016/07/04,оч╢щ,8.0,17
4449,2016/07/04,оч╢щ,9.0,19
4450,2016/07/04,оч╢щ,10.0,14
4451,2016/07/04,оч╢щ,11.0,12
4452,2016/07/04,оч╢щ,12.0,14
4453,2016/07/04,оч╢щ,13.0,9
4454,2016/07/04,оч╢щ,14.0,14
4455,2016/07/04,оч╢щ,15.0,15
4456,2016/07/04,оч╢щ,16.0,25
4457,2016/07/04,оч╢щ,17.0,35
4458,2016/07/04,оч╢щ,18.0,31
4459,2016/07/04,оч╢щ,19.0,36
4460,2016/07/04,оч╢щ,20.0,18
4461,2016/07/04,оч╢щ,21.0,31
4462,2016/07/04,оч╢щ,22.0,36
4463,2016/07/04,оч╢щ,23.0,18
4464,2016/07/05,оч╢щ,0.0,27
4465,2016/07/05,оч╢щ,1.0,22
4466,2016/07/05,оч╢щ,2.0,32
4467,2016/07/05,оч╢щ,3.0,27
4468,2016/07/05,оч╢щ,4.0,26
4469,2016/07/05,оч╢щ,5.0,22
4470,2016/07/05,оч╢щ,6.0,20
4471,2016/07/05,оч╢щ,7.0,18
4472,2016/07/05,оч╢щ,8.0,15
4473,2016/07/05,оч╢щ,9.0,17
4474,2016/07/05,оч╢щ,10.0,16
4475,2016/07/05,оч╢щ,11.0,13
4476,2016/07/05,оч╢щ,12.0,9
4477,2016/07/05,оч╢щ,13.0,1
4478,2016/07/05,оч╢щ,14.0,7
4479,2016/07/05,оч╢щ,15.0,4
4480,2016/07/05,оч╢щ,16.0,4
4481,2016/07/05,оч╢щ,17.0,4
4482,2016/07/05,оч╢щ,18.0,4
4483,2016/07/05,оч╢щ,19.0,8
4484,2016/07/05,оч╢щ,20.0,1
4485,2016/07/05,оч╢щ,21.0,4
4486,2016/07/05,оч╢щ,22.0,8
4487,2016/07/05,оч╢щ,23.0,1
4488,2016/07/06,оч╢щ,0.0,1
4489,2016/07/06,оч╢щ,1.0,1
4490,2016/07/06,оч╢щ,2.0,2
4491,2016/07/06,оч╢щ,3.0,2
4492,2016/07/06,оч╢щ,4.0,2
4493,2016/07/06,оч╢щ,5.0,5
4494,2016/07/06,оч╢щ,6.0,9
4495,2016/07/06,оч╢щ,7.0,8
4496,2016/07/06,оч╢щ,8.0,5
4497,2016/07/06,оч╢щ,9.0,5
4498,2016/07/06,оч╢щ,10.0,7
4499,2016/07/06,оч╢щ,11.0,2
4500,2016/07/06,оч╢щ,12.0,11
4501,2016/07/06,оч╢щ,13.0,10
4502,2016/07/06,оч╢щ,14.0,11
4503,2016/07/06,оч╢щ,15.0,3
4504,2016/07/06,оч╢щ,16.0,1
4505,2016/07/06,оч╢щ,17.0,5
4506,2016/07/06,оч╢щ,18.0,3
4507,2016/07/06,оч╢щ,19.0,6
4508,2016/07/06,оч╢щ,20.0,1
4509,2016/07/06,оч╢щ,21.0,3
4510,2016/07/06,оч╢щ,22.0,6
4511,2016/07/06,оч╢щ,23.0,1
4512,2016/07/07,оч╢щ,0.0,1
4513,2016/07/07,оч╢щ,1.0,1
4514,2016/07/07,оч╢щ,2.0,1
4515,2016/07/07,оч╢щ,3.0,1
4516,2016/07/07,оч╢щ,4.0,7
4517,2016/07/07,оч╢щ,5.0,10
4518,2016/07/07,оч╢щ,6.0,9
4519,2016/07/07,оч╢щ,7.0,7
4520,2016/07/07,оч╢щ,8.0,10
4521,2016/07/07,оч╢щ,9.0,9
4522,2016/07/07,оч╢щ,10.0,8
4523,2016/07/07,оч╢щ,11.0,9
4524,2016/07/07,оч╢щ,12.0,7
4525,2016/07/07,оч╢щ,13.0,3
4526,2016/07/07,оч╢щ,14.0,1
4527,2016/07/07,оч╢щ,15.0,4
4528,2016/07/07,оч╢щ,16.0,5
4529,2016/07/07,оч╢щ,17.0,4
4530,2016/07/07,оч╢щ,18.0,1
4531,2016/07/07,оч╢щ,19.0,4
4532,2016/07/07,оч╢щ,20.0,4
4533,2016/07/07,оч╢щ,21.0,1
4534,2016/07/07,оч╢щ,22.0,4
4535,2016/07/07,оч╢щ,23.0,4
4536,2016/07/08,оч╢щ,0.0,8
4537,2016/07/08,оч╢щ,1.0,3
4538,2016/07/08,оч╢щ,2.0,3
4539,2016/07/08,оч╢щ,3.0,1
4540,2016/07/08,оч╢щ,4.0,1
4541,2016/07/08,оч╢щ,5.0,1
4542,2016/07/08,оч╢щ,6.0,5
4543,2016/07/08,оч╢щ,7.0,5
4544,2016/07/08,оч╢щ,8.0,4
4545,2016/07/08,оч╢щ,9.0,9
4546,2016/07/08,оч╢щ,10.0,12
4547,2016/07/08,оч╢щ,11.0,12
4548,2016/07/08,оч╢щ,12.0,9
4549,2016/07/08,оч╢щ,13.0,1
4550,2016/07/08,оч╢щ,14.0,1
4551,2016/07/08,оч╢щ,15.0,1
4552,2016/07/08,оч╢щ,16.0,5
4553,2016/07/08,оч╢щ,17.0,7
4554,2016/07/08,оч╢щ,18.0,6
4555,2016/07/08,оч╢щ,19.0,3
4556,2016/07/08,оч╢щ,20.0,7
4557,2016/07/08,оч╢щ,21.0,6
4558,2016/07/08,оч╢щ,22.0,3
4559,2016/07/08,оч╢щ,23.0,7
4560,2016/07/09,оч╢щ,0.0,5
4561,2016/07/09,оч╢щ,1.0,3
4562,2016/07/09,оч╢щ,2.0,1
4563,2016/07/09,оч╢щ,3.0,7
4564,2016/07/09,оч╢щ,4.0,11
4565,2016/07/09,оч╢щ,5.0,11
4566,2016/07/09,оч╢щ,6.0,9
4567,2016/07/09,оч╢щ,7.0,7
4568,2016/07/09,оч╢щ,8.0,9
4569,2016/07/09,оч╢щ,9.0,5
4570,2016/07/09,оч╢щ,10.0,9
4571,2016/07/09,оч╢щ,11.0,4
4572,2016/07/09,оч╢щ,12.0,9
4573,2016/07/09,оч╢щ,13.0,12
4574,2016/07/09,оч╢щ,14.0,14
4575,2016/07/09,оч╢щ,15.0,8
4576,2016/07/09,оч╢щ,16.0,3
4577,2016/07/09,оч╢щ,17.0,6
4578,2016/07/09,оч╢щ,18.0,9
4579,2016/07/09,оч╢щ,19.0,10
4580,2016/07/09,оч╢щ,20.0,7
4581,2016/07/09,оч╢щ,21.0,9
4582,2016/07/09,оч╢щ,22.0,10
4583,2016/07/09,оч╢щ,23.0,7
4584,2016/07/10,оч╢щ,0.0,4
4585,2016/07/10,оч╢щ,1.0,5
4586,2016/07/10,оч╢щ,2.0,5
4587,2016/07/10,оч╢щ,3.0,10
4588,2016/07/10,оч╢щ,4.0,12
4589,2016/07/10,оч╢щ,5.0,11
4590,2016/07/10,оч╢щ,6.0,9
4591,2016/07/10,оч╢щ,7.0,9
4592,2016/07/10,оч╢щ,8.0,13
4593,2016/07/10,оч╢щ,9.0,18
4594,2016/07/10,оч╢щ,10.0,18
4595,2016/07/10,оч╢щ,11.0,17
4596,2016/07/10,оч╢щ,12.0,13
4597,2016/07/10,оч╢щ,13.0,13
4598,2016/07/10,оч╢щ,14.0,4
4599,2016/07/10,оч╢щ,15.0,5
4600,2016/07/10,оч╢щ,16.0,5
4601,2016/07/10,оч╢щ,17.0,9
4602,2016/07/10,оч╢щ,18.0,6
4603,2016/07/10,оч╢щ,19.0,9
4604,2016/07/10,оч╢щ,20.0,13
4605,2016/07/10,оч╢щ,21.0,6
4606,2016/07/10,оч╢щ,22.0,9
4607,2016/07/10,оч╢щ,23.0,13
4608,2016/07/11,оч╢щ,0.0,16
4609,2016/07/11,оч╢щ,1.0,16
4610,2016/07/11,оч╢щ,2.0,7
4611,2016/07/11,оч╢щ,3.0,8
4612,2016/07/11,оч╢щ,4.0,8
4613,2016/07/11,оч╢щ,5.0,14
4614,2016/07/11,оч╢щ,6.0,12
4615,2016/07/11,оч╢щ,7.0,-2#
4616,2016/07/11,оч╢щ,8.0,17
4617,2016/07/11,оч╢щ,9.0,21
4618,2016/07/11,оч╢щ,10.0,19
4619,2016/07/11,оч╢щ,11.0,20
4620,2016/07/11,оч╢щ,12.0,17
4621,2016/07/11,оч╢щ,13.0,14
4622,2016/07/11,оч╢щ,14.0,9
4623,2016/07/11,оч╢щ,15.0,16
4624,2016/07/11,оч╢щ,16.0,14
4625,2016/07/11,оч╢щ,17.0,12
4626,2016/07/11,оч╢щ,18.0,9
4627,2016/07/11,оч╢щ,19.0,10
4628,2016/07/11,оч╢щ,20.0,9
4629,2016/07/11,оч╢щ,21.0,9
4630,2016/07/11,оч╢щ,22.0,10
4631,2016/07/11,оч╢щ,23.0,9
4632,2016/07/12,оч╢щ,0.0,9
4633,2016/07/12,оч╢щ,1.0,14
4634,2016/07/12,оч╢щ,2.0,15
4635,2016/07/12,оч╢щ,3.0,23
4636,2016/07/12,оч╢щ,4.0,13
4637,2016/07/12,оч╢щ,5.0,10
4638,2016/07/12,оч╢щ,6.0,8
4639,2016/07/12,оч╢щ,7.0,19
4640,2016/07/12,оч╢щ,8.0,9
4641,2016/07/12,оч╢щ,9.0,17
4642,2016/07/12,оч╢щ,10.0,
4643,2016/07/12,оч╢щ,11.0,10
4644,2016/07/12,оч╢щ,12.0,17
4645,2016/07/12,оч╢щ,13.0,10
4646,2016/07/12,оч╢щ,14.0,12
4647,2016/07/12,оч╢щ,15.0,11
4648,2016/07/12,оч╢щ,16.0,9
4649,2016/07/12,оч╢щ,17.0,11
4650,2016/07/12,оч╢щ,18.0,9
4651,2016/07/12,оч╢щ,19.0,12
4652,2016/07/12,оч╢щ,20.0,15
4653,2016/07/12,оч╢щ,21.0,9
4654,2016/07/12,оч╢щ,22.0,12
4655,2016/07/12,оч╢щ,23.0,15
4656,2016/07/13,оч╢щ,0.0,11
4657,2016/07/13,оч╢щ,1.0,15
4658,2016/07/13,оч╢щ,2.0,13
4659,2016/07/13,оч╢щ,3.0,18
4660,2016/07/13,оч╢щ,4.0,18
4661,2016/07/13,оч╢щ,5.0,20
4662,2016/07/13,оч╢щ,6.0,25
4663,2016/07/13,оч╢щ,7.0,
4664,2016/07/13,оч╢щ,8.0,
4665,2016/07/13,оч╢щ,9.0,12x
4666,2016/07/13,оч╢щ,10.0,2x
4667,2016/07/13,оч╢щ,11.0,10
4668,2016/07/13,оч╢щ,12.0,11
4669,2016/07/13,оч╢щ,13.0,10
4670,2016/07/13,оч╢щ,14.0,11
4671,2016/07/13,оч╢щ,15.0,9
4672,2016/07/13,оч╢щ,16.0,19
4673,2016/07/13,оч╢щ,17.0,12
4674,2016/07/13,оч╢щ,18.0,14
4675,2016/07/13,оч╢щ,19.0,5
4676,2016/07/13,оч╢щ,20.0,11
4677,2016/07/13,оч╢щ,21.0,14
4678,2016/07/13,оч╢щ,22.0,5
4679,2016/07/13,оч╢щ,23.0,11
4680,2016/07/14,оч╢щ,0.0,12
4681,2016/07/14,оч╢щ,1.0,13
4682,2016/07/14,оч╢щ,2.0,18
4683,2016/07/14,оч╢щ,3.0,15
4684,2016/07/14,оч╢щ,4.0,14
4685,2016/07/14,оч╢щ,5.0,14
