,date,location,time,RAINFALL,RH,SO2,THC,UVB,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
3333,2016/05/18,оч╢щ,21.0,NR,86,2.8,2.1,0,113,105,1.5,1.5
3334,2016/05/18,оч╢щ,22.0,NR,86,6.1,2,0,85,72,1.2,1.1
3335,2016/05/18,оч╢щ,23.0,NR,87,9.9,1.9,0,88,92,1.5,1.1
3336,2016/05/19,оч╢щ,0.0,NR,87,9.9,1.9,0,96,106,1,1.2
3337,2016/05/19,оч╢щ,1.0,NR,87,7.6,1.9,0,47,27,0.6,0.3
3338,2016/05/19,оч╢щ,2.0,NR,88,7.1,1.9,0,65,90,0.6,0.4
3339,2016/05/19,оч╢щ,3.0,NR,90,12,2,0,42,22,0.5,0.3
3340,2016/05/19,оч╢щ,4.0,NR,91,3.8,2.1,0,78,37,0.5,0.3
3341,2016/05/19,оч╢щ,5.0,NR,91,3.1,2.1,0.1,82,274,0.5,0.2
3342,2016/05/19,оч╢щ,6.0,NR,89,4.7,2.1,0.5,136,135,0.9,0.2
3343,2016/05/19,оч╢щ,7.0,NR,66,3.9,1.9,6.9,356,359,1.6,0.4
3344,2016/05/19,оч╢щ,8.0,NR,61,4.6,2,8.5,352,14,1.9,0.3
3345,2016/05/19,оч╢щ,9.0,NR,61,3.9,1.9,6.1,336,316,2.2,0.3
3346,2016/05/19,оч╢щ,10.0,0#,63,4.1#,1.9#,5.6,260,329,2,0.3
3347,2016/05/19,оч╢щ,11.0,NR,65,3.7#,1.9,4.9,254,222,2.2,0.4
3348,2016/05/19,оч╢щ,12.0,NR,63,3,2,3,269,268,2.2,0.5
3349,2016/05/19,оч╢щ,13.0,NR,62,2.9,1.9,1.3,68,123,1.5,0.2
3350,2016/05/19,оч╢щ,14.0,NR,67,2.9,1.9,0.4,68,307,1.4,0.3
3351,2016/05/19,оч╢щ,15.0,NR,73,3.4,2#,0,6.1,302,1.2,0.2
3352,2016/05/19,оч╢щ,16.0,NR,75,3.1,1.9,0,81,78,1,0.6
3353,2016/05/19,оч╢щ,17.0,NR,78,14,2.1,0,88,74,0.7,0.8
3354,2016/05/19,оч╢щ,18.0,NR,81,15,2.2,0,76,72,0.9,0.7
3355,2016/05/19,оч╢щ,19.0,NR,82,13,2.2,0,70,81,0.7,0.6
3356,2016/05/19,оч╢щ,20.0,NR,84,12,2.2,0,91,97,1,0.6
3357,2016/05/19,оч╢щ,21.0,NR,81,15,2.2,0,76,72,0.9,0.7
3358,2016/05/19,оч╢щ,22.0,NR,82,13,2.2,0,70,81,0.7,0.6
3359,2016/05/19,оч╢щ,23.0,NR,84,12,2.2,0,91,97,1,0.6
3360,2016/05/20,оч╢щ,0.0,NR,84,15,2,0,105,100,1,1.3
3361,2016/05/20,оч╢щ,1.0,NR,84,5.3,1.9,0,99,102,1,0.8
3362,2016/05/20,оч╢щ,2.0,NR,85,13,2,0,88,72,0.8,0.8
3363,2016/05/20,оч╢щ,3.0,NR,85,12,2,0,80,86,0.7,0.6
3364,2016/05/20,оч╢щ,4.0,NR,86,9.5,2,0,110,132,0.9,0.7
3365,2016/05/20,оч╢щ,5.0,NR,86,10,2,0.1,94,100,1.1,0.7
3366,2016/05/20,оч╢щ,6.0,NR,84,20,2,0.3,111,101,1.1,0.8
3367,2016/05/20,оч╢щ,7.0,NR,60,5.1,2,7.8,265,230,1.2,0.2
3368,2016/05/20,оч╢щ,8.0,NR,59,4.1,2.1,9.3,305,239,2,0.3
3369,2016/05/20,оч╢щ,9.0,NR,61,2,2,9.2,264,278,2.4,0.5
3370,2016/05/20,оч╢щ,10.0,NR,61,2.1,2,7,283,274,1.7,0.3
3371,2016/05/20,оч╢щ,11.0,NR,63,1.7,2.1,4.6,183,214,1.7,0
3372,2016/05/20,оч╢щ,12.0,NR,67,1.2,1.9,2.4,339,107,1.7,0.1
3373,2016/05/20,оч╢щ,13.0,NR,72,1,1.9,0.7,66,52,1.4,0.1
3374,2016/05/20,оч╢щ,14.0,NR,75,1,2,0.2,35,49,0.7,0.4
3375,2016/05/20,оч╢щ,15.0,NR,76,1.8,2.1,0,50,322,1.1,0.4
3376,2016/05/20,оч╢щ,16.0,NR,79,2.9,2.2,0,75,72,1.1,0.8
3377,2016/05/20,оч╢щ,17.0,NR,81,4.7,2.2,0,107,113,1.9,1.5
3378,2016/05/20,оч╢щ,18.0,NR,82,11,2.2,0,112,111,2,1.2
3379,2016/05/20,оч╢щ,19.0,NR,84,6.6,2.1,0,118,111,1.8,1.6
3380,2016/05/20,оч╢щ,20.0,NR,84,5,2,0,120,109,0.7,0.8
3381,2016/05/20,оч╢щ,21.0,NR,82,11,2.2,0,112,111,2,1.2
3382,2016/05/20,оч╢щ,22.0,NR,84,6.6,2.1,0,118,111,1.8,1.6
3383,2016/05/20,оч╢щ,23.0,NR,84,5,2,0,120,109,0.7,0.8
3384,2016/05/21,оч╢щ,0.0,NR,84,8.2,2.1,0,122,120,1.1,1
3385,2016/05/21,оч╢щ,1.0,NR,84,5.8,2.1,0,96,77,0.6,0.4
3386,2016/05/21,оч╢щ,2.0,NR,84,12,2.1,0,62,48,0.5,0.6
3387,2016/05/21,оч╢щ,3.0,,,,,,,,,
3388,2016/05/21,оч╢щ,4.0,,,,,,,,,
3389,2016/05/21,оч╢щ,5.0,,,,,,,,,
3390,2016/05/21,оч╢щ,6.0,,,,,,,,,
3391,2016/05/21,оч╢щ,7.0,NR,81,5.8,2.3,1.5,211,231,0.8,0.6
3392,2016/05/21,оч╢щ,8.0,NR,80,7.1,2.6,3.5,205,205,0.7,0.3
3393,2016/05/21,оч╢щ,9.0,NR,72,3.8,2.2,2.9,226,239,1.2,0.9
3394,2016/05/21,оч╢щ,10.0,NR,75,3.1,2.1,1.8,236,231,1.3,1.2
3395,2016/05/21,оч╢щ,11.0,0.2,80,3.7,2.2,2,265,293,1.3,0.7
3396,2016/05/21,оч╢щ,12.0,NR,81,4.1,2.2,1.7,295,284,1,0.8
3397,2016/05/21,оч╢щ,13.0,0.2,83,3.5,2.1,0.4,292,5,0.6,0.7
3398,2016/05/21,оч╢щ,14.0,NR,88,3.1,2,0.1,61,77,0.7,0.6
3399,2016/05/21,оч╢щ,15.0,0.2,90,2.8,2,0,58,40,0.5,0.4
3400,2016/05/21,оч╢щ,16.0,0.2,90,3.9,2.2,0,33,40,0.6,0.4
3401,2016/05/21,оч╢щ,17.0,NR,92,3.1,2.2,0,76,94,0.7,0.5
3402,2016/05/21,оч╢щ,18.0,NR,92,7.2,2.3,0,66,76,0.5,0.5
3403,2016/05/21,оч╢щ,19.0,NR,91,13,2.3,0,70,39,0.5,0.5
3404,2016/05/21,оч╢щ,20.0,NR,91,12,2.5,0,30,41,0.6,0.4
3405,2016/05/21,оч╢щ,21.0,NR,92,7.2,2.3,0,66,76,0.5,0.5
3406,2016/05/21,оч╢щ,22.0,NR,91,13,2.3,0,70,39,0.5,0.5
3407,2016/05/21,оч╢щ,23.0,NR,91,12,2.5,0,30,41,0.6,0.4
3408,2016/05/22,оч╢щ,0.0,NR,91,5.3,2.6,0,68,112,0.7,0.5
3409,2016/05/22,оч╢щ,1.0,NR,92,8,2.6,0,139,226,0.5,0.2
3410,2016/05/22,оч╢щ,2.0,NR,92,5.6,2.5,0,42,25,0.8,0.2
3411,2016/05/22,оч╢щ,3.0,NR,92,4.8,2.5,0,81,92,0.9,0.4
3412,2016/05/22,оч╢щ,4.0,0.2,92,17,2.5,0,81,36,0.5,0.3
3413,2016/05/22,оч╢щ,5.0,NR,92,11,2.4,0.1,63,33,0.5,0.4
3414,2016/05/22,оч╢щ,6.0,NR,91,17,2.4,0.3,100,98,1.8,1.1
3415,2016/05/22,оч╢щ,7.0,NR,83,8.2,2.1,1.6,119,294,0.5,0.6
3416,2016/05/22,оч╢щ,8.0,NR,80,5.4,2.2,1.7,85,290,1,0.4
3417,2016/05/22,оч╢щ,9.0,NR,78,4.2,2.4,2.8,329,34,0.9,0.4
3418,2016/05/22,оч╢щ,10.0,NR,72,5.3,2.1,2.3,76,92,1.8,0.9
3419,2016/05/22,оч╢щ,11.0,NR,70,5.7,1.9,1.5,75,72,1.4,1.1
3420,2016/05/22,оч╢щ,12.0,NR,78,1,1.8,1.9,85,95,1,0.6
3421,2016/05/22,оч╢щ,13.0,NR,75,3.6,1.9,1,86,64,1.1,0.9
3422,2016/05/22,оч╢щ,14.0,NR,78,5.3,1.9,0.2,94,79,1.1,0.9
3423,2016/05/22,оч╢щ,15.0,0.8,84,5,2,0,42,58,0.8,0.4
3424,2016/05/22,оч╢щ,16.0,3,90,3.3,1.9,0,61,57,0.8,0.6
3425,2016/05/22,оч╢щ,17.0,0.2,91,1.3,1.9,0,92,106,1.1,0.8
3426,2016/05/22,оч╢щ,18.0,NR,92,2.5,2,0,98,93,1.1,1.1
3427,2016/05/22,оч╢щ,19.0,NR,91,0.8,1.9,0,94,104,1.5,0.8
3428,2016/05/22,оч╢щ,20.0,NR,91,1.3,1.9,0,116,112,1.5,1.2
3429,2016/05/22,оч╢щ,21.0,NR,92,2.5,2,0,98,93,1.1,1.1
3430,2016/05/22,оч╢щ,22.0,NR,91,0.8,1.9,0,94,104,1.5,0.8
3431,2016/05/22,оч╢щ,23.0,NR,91,1.3,1.9,0,116,112,1.5,1.2
3432,2016/05/23,оч╢щ,0.0,0.8,91,3.8,1.8,0,95,96,1,1.1
3433,2016/05/23,оч╢щ,1.0,NR,92,3.2,1.8,0,113,126,1,1.2
3434,2016/05/23,оч╢щ,2.0,NR,91,4.3,1.9,0,160,93,0.8,0.3
3435,2016/05/23,оч╢щ,3.0,NR,91,3.2,1.8,0,111,107,1.6,1
3436,2016/05/23,оч╢щ,4.0,NR,92,2.7,1.8,0,113,114,1,0.8
3437,2016/05/23,оч╢щ,5.0,0.2,92,2.7,1.8,0.1,108,101,2.2,1.4
3438,2016/05/23,оч╢щ,6.0,NR,91,2.5,1.9,0.3,101,102,2.1,2.2
3439,2016/05/23,оч╢щ,7.0,NR,66,1.8,1.9#,11,105,107,2.2,1.7
3440,2016/05/23,оч╢щ,8.0,NR,61,,1.9,8.6,101,74,1.2,1.3
3441,2016/05/23,оч╢щ,9.0,NR,63,1.7,1.9,3.9,84,7.1,1.2,0.9
3442,2016/05/23,оч╢щ,10.0,0.6,78,2.6,2,1.6,317,351,0.7,0.5
3443,2016/05/23,оч╢щ,11.0,0.2,85,3.8,2.1,0.6,50,82,0.9,0.3
3444,2016/05/23,оч╢щ,12.0,NR,87,3.3,2#,0.3,101,98,2,1.3
3445,2016/05/23,оч╢щ,13.0,0.6,90,7.9,2#,0.2,102,112,2.1,2.1
3446,2016/05/23,оч╢щ,14.0,0.6,91,7.2,2.1,0.1,109,110,1.4,1.7
3447,2016/05/23,оч╢щ,15.0,4.2,92,4.4#,2.1#,0,99,101,1.7,1.2
3448,2016/05/23,оч╢щ,16.0,NR,93,5.1,2.1,0,113,107,1.4,1.5
3449,2016/05/23,оч╢щ,17.0,NR,93,6.1,2.1,0,96,97,1,1.3
3450,2016/05/23,оч╢щ,18.0,0.2,93,4.4,2.2,0,97,102,0.8,0.9
3451,2016/05/23,оч╢щ,19.0,NR,93,4.7,2.2,0,92,97,1.5,0.7
3452,2016/05/23,оч╢щ,20.0,0.2,93,4.7,2.1,0,103,102,1.4,1.2
3453,2016/05/23,оч╢щ,21.0,0.2,93,4.4,2.2,0,97,102,0.8,0.9
3454,2016/05/23,оч╢щ,22.0,NR,93,4.7,2.2,0,92,97,1.5,0.7
3455,2016/05/23,оч╢щ,23.0,0.2,93,4.7,2.1,0,103,102,1.4,1.2
3456,2016/05/24,оч╢щ,0.0,NR,93,7.1,2,0,111,117,1.3,0.9
3457,2016/05/24,оч╢щ,1.0,NR,93,8.2,2,0,113,38,0.7,1
3458,2016/05/24,оч╢щ,2.0,0.4,92,6.6,2,0,9.9,49,0.8,0.4
3459,2016/05/24,оч╢щ,3.0,0.2,92,3.3,1.9,0,47,346,0.5,0.4
3460,2016/05/24,оч╢щ,4.0,0.2,93,3.3,1.9,0,107,123,1,0.7
3461,2016/05/24,оч╢щ,5.0,NR,93,7.2,2,0,120,124,1.2,1
3462,2016/05/24,оч╢щ,6.0,0.6,92,3.5,1.9,0.3,125,103,1.9,1.1
3463,2016/05/24,оч╢щ,7.0,NR,83,3.3,2.1,3,94,91,1.4,1.5
3464,2016/05/24,оч╢щ,8.0,0.2,84,4.5#,2.1,5.2,98#,100,2.5,2.2#
3465,2016/05/24,оч╢щ,9.0,NR,75,13#,2,6.5,94,89,2,1.8
3466,2016/05/24,оч╢щ,10.0,NR,76,8.5,1.9,4.5,87,90,2.1,1.7
3467,2016/05/24,оч╢щ,11.0,NR,79,11,1.9,2.4,98,99,2.6,2.1
3468,2016/05/24,оч╢щ,12.0,NR,75,12,2,3.5,100,98,2.7,2.6
3469,2016/05/24,оч╢щ,13.0,NR,80,7.5,2,0.9,100,100,3.1,2.4
3470,2016/05/24,оч╢щ,14.0,NR,80,12,2,0.3,105,105,3.1,2.9
3471,2016/05/24,оч╢щ,15.0,NR,81,13,2,0,102,90,1.6,2.4
3472,2016/05/24,оч╢щ,16.0,NR,84,5.1,2,0,104,103,2.4,1.7
3473,2016/05/24,оч╢щ,17.0,NR,84,4.5,2,0,101,81,1.2,1.4
3474,2016/05/24,оч╢щ,18.0,NR,84,6,2,0,104,112,1.8,1.5
3475,2016/05/24,оч╢щ,19.0,NR,85,6.3,1.9,0,102,111,1.7,1.2
3476,2016/05/24,оч╢щ,20.0,NR,86,6.6,1.9,0,105,107,1.2,1.3
3477,2016/05/24,оч╢щ,21.0,NR,84,6,2,0,104,112,1.8,1.5
3478,2016/05/24,оч╢щ,22.0,NR,85,6.3,1.9,0,102,111,1.7,1.2
3479,2016/05/24,оч╢щ,23.0,NR,86,6.6,1.9,0,105,107,1.2,1.3
3480,2016/05/25,оч╢щ,0.0,NR,87,6,1.9,0,116,131,0.8,0.9
3481,2016/05/25,оч╢щ,1.0,NR,86,3.1,1.9,0,116,122,0.9,0.9
3482,2016/05/25,оч╢щ,2.0,NR,87,4.5,1.9,0,106,117,1.1,0.8
3483,2016/05/25,оч╢щ,3.0,NR,87,9.1,1.9,0,118,103,1.4,0.9
3484,2016/05/25,оч╢щ,4.0,NR,87,4.9,1.9,0,35,75,0.6,0.3
3485,2016/05/25,оч╢щ,5.0,NR,87,6.7,1.9,0,67,72,0.9,0.4
3486,2016/05/25,оч╢щ,6.0,NR,86,9.1,2,0.3,95,194,0.5,0.6
3487,2016/05/25,оч╢щ,7.0,NR,76,5.8,2.1,5,145,140,1.1,0.6
3488,2016/05/25,оч╢щ,8.0,NR,71,4,2.1,5.8,98,89,0.9,1.1
3489,2016/05/25,оч╢щ,9.0,NR,77,4.1,2.2,1.5,35,38,1.4,0.1
3490,2016/05/25,оч╢щ,10.0,NR,77,2.9,2.1,3.9,303,273,1.6,0.5
3491,2016/05/25,оч╢щ,11.0,NR,75,3.6,2.1,3.5,295,280,1.8,0.4
3492,2016/05/25,оч╢щ,12.0,NR,69,3.2,2,3.4,302,305,1.5,0.5
3493,2016/05/25,оч╢щ,13.0,NR,68,3.9,2,1.3,292,360,1.3,0.5
3494,2016/05/25,оч╢щ,14.0,NR,71,2.7,2.1,0.4,61,66,0.7,0.4
3495,2016/05/25,оч╢щ,15.0,NR,77,9.3,2.3,0,76,90,1.1,0.9
3496,2016/05/25,оч╢щ,16.0,NR,82,14,2.5,0,79,62,0.8,0.8
3497,2016/05/25,оч╢щ,17.0,NR,84,7.8,2.5,0,74,77,0.9,0.7
3498,2016/05/25,оч╢щ,18.0,NR,86,17,2.6,0,84,93,1.2,1
3499,2016/05/25,оч╢щ,19.0,NR,86,17,2.5,0,76,79,1,0.9
3500,2016/05/25,оч╢щ,20.0,NR,86,13,2.4,0,90,75,1.1,0.9
3501,2016/05/25,оч╢щ,21.0,NR,86,17,2.6,0,84,93,1.2,1
3502,2016/05/25,оч╢щ,22.0,NR,86,17,2.5,0,76,79,1,0.9
3503,2016/05/25,оч╢щ,23.0,NR,86,13,2.4,0,90,75,1.1,0.9
3504,2016/05/26,оч╢щ,0.0,NR,87,21,2.3,0,105,71,0.6,1
3505,2016/05/26,оч╢щ,1.0,NR,88,12,2.3,0,79,98,0.9,0.8
3506,2016/05/26,оч╢щ,2.0,NR,89,7.1,2.2,0,86,78,0.7,0.7
3507,2016/05/26,оч╢щ,3.0,NR,89,18,2.2,0,76,68,0.6,0.7
3508,2016/05/26,оч╢щ,4.0,NR,90,13,2.3,0,94,97,1,0.7
3509,2016/05/26,оч╢щ,5.0,NR,90,13,2.3,0.1,128,174,0.5,0.5
3510,2016/05/26,оч╢щ,6.0,NR,86,13,2.5,0.7,91,238,0.6,0.4
3511,2016/05/26,оч╢щ,7.0,NR,64,4.2,2.2,6.6,338,41,1.3,0.4
3512,2016/05/26,оч╢щ,8.0,NR,63,6.5,2.3,5.9,281,260,1.4,0.4
3513,2016/05/26,оч╢щ,9.0,NR,61,7.1,2.2,8.5,285,277,1.8,0.7
3514,2016/05/26,оч╢щ,10.0,NR,64,6.6,2.1,4.9,275,135,2,0.6
3515,2016/05/26,оч╢щ,11.0,NR,69,5.5,2.1,1.7,284,307,1.2,0.7
3516,2016/05/26,оч╢щ,12.0,NR,65,5.3,2,2.1,336,241,1.2,0.2
3517,2016/05/26,оч╢щ,13.0,NR,68,6.9,2.1,0.8,136,142,1.3,0.8
3518,2016/05/26,оч╢щ,14.0,NR,74,8.7,2.3,0.3,124,99,1.2,1
3519,2016/05/26,оч╢щ,15.0,NR,77,12,2.3,0,97,74,1,1
3520,2016/05/26,оч╢щ,16.0,NR,78,31,2.3,0,98,99,1.1,1.3
3521,2016/05/26,оч╢щ,17.0,NR,80,18,2.5,0,110,141,0.8,0.7
3522,2016/05/26,оч╢щ,18.0,NR,81,13,2.4,0,148,133,0.5,0.3
3523,2016/05/26,оч╢щ,19.0,NR,84,13,2.6,0,87,66,0.7,0.6
3524,2016/05/26,оч╢щ,20.0,NR,86,15,2.8,0,78,53,0.6,0.6
3525,2016/05/26,оч╢щ,21.0,NR,81,13,2.4,0,148,133,0.5,0.3
3526,2016/05/26,оч╢щ,22.0,NR,84,13,2.6,0,87,66,0.7,0.6
3527,2016/05/26,оч╢щ,23.0,NR,86,15,2.8,0,78,53,0.6,0.6
3528,2016/05/27,оч╢щ,0.0,NR,87,17,2.7,0,86,94,1,0.7
3529,2016/05/27,оч╢щ,1.0,NR,88,17,2.6,0,86,72,0.7,0.6
3530,2016/05/27,оч╢щ,2.0,NR,88,16,2.5,0,78,90,0.6,0.6
3531,2016/05/27,оч╢щ,3.0,NR,88,15,2.5,0,96,102,0.9,0.7
3532,2016/05/27,оч╢щ,4.0,NR,88,14,2.5,0,107,115,0.6,0.7
3533,2016/05/27,оч╢щ,5.0,NR,88,11,2.6,0.1,122,114,0.7,0.5
3534,2016/05/27,оч╢щ,6.0,NR,86,26,2.5,0.6,109,109,0.8,0.7
3535,2016/05/27,оч╢щ,7.0,NR,61,5.5,2,8.1,306,52,2.1,0.3
3536,2016/05/27,оч╢щ,8.0,NR,62,4.9,2,7.2,290,306,1.6,0.8
3537,2016/05/27,оч╢щ,9.0,NR,61,3.6,1.9,7.3,293,284,1.5,0.9
3538,2016/05/27,оч╢щ,10.0,NR,62,3.3,2,4.6,283,307,1.7,1
3539,2016/05/27,оч╢щ,11.0,0.2,72,4.5,2,1.9,286,314,1.5,0.4
3540,2016/05/27,оч╢щ,12.0,NR,72,5.1,2.1,1.3,46,68,1,0.1
3541,2016/05/27,оч╢щ,13.0,7.2,80,3.4,2,0.2,54,203,0.8,0.3
3542,2016/05/27,оч╢щ,14.0,2.4,90,5,2.2,0.1,135,123,1.3,0.7
3543,2016/05/27,оч╢щ,15.0,NR,89,3.5,2,0,113,129,1,1.3
3544,2016/05/27,оч╢щ,16.0,0.2,90,5.6,2.1,0,87,82,1.2,1.1
3545,2016/05/27,оч╢щ,17.0,NR,91,5.1,2.3,0,106,118,1.3,1
3546,2016/05/27,оч╢щ,18.0,NR,90,5.9,2.3,0,92,122,0.7,0.8
3547,2016/05/27,оч╢щ,19.0,NR,91,4.6,2.3,0,93,103,1.1,0.8
3548,2016/05/27,оч╢щ,20.0,NR,91,8.1,2.3,0,111,99,0.7,0.8
3549,2016/05/27,оч╢щ,21.0,NR,90,5.9,2.3,0,92,122,0.7,0.8
3550,2016/05/27,оч╢щ,22.0,NR,91,4.6,2.3,0,93,103,1.1,0.8
3551,2016/05/27,оч╢щ,23.0,NR,91,8.1,2.3,0,111,99,0.7,0.8
3552,2016/05/28,оч╢щ,0.0,NR,91,5.9,2.4,0,115,108,1.2,1.1
3553,2016/05/28,оч╢щ,1.0,NR,91,5.6,2.2,0,110,128,1,1.1
3554,2016/05/28,оч╢щ,2.0,NR,91,4.2,2.1,0,110,101,1.7,0.9
3555,2016/05/28,оч╢щ,3.0,NR,90,3.5,2,0,79,92,0.7,0.8
3556,2016/05/28,оч╢щ,4.0,NR,89,4.1,2,0,127,145,1,0.7
3557,2016/05/28,оч╢щ,5.0,NR,91,10,2.6,0.1,129,140,0.7,0.4
3558,2016/05/28,оч╢щ,6.0,NR,88,14,2.3,0.7,150,172,1,0.8
3559,2016/05/28,оч╢щ,7.0,NR,56,2.1,1.9,10,237,217,2.4,1.7
3560,2016/05/28,оч╢щ,8.0,NR,53,2.2,1.9,11,256,267,2.6,1.6
3561,2016/05/28,оч╢щ,9.0,NR,58,2.9,1.9,6.9,272,270,2,1.7
3562,2016/05/28,оч╢щ,10.0,NR,58,2.7,1.9,5.8,267,257,2.8,2.3
3563,2016/05/28,оч╢щ,11.0,NR,54,2.5,1.9,7,258,265,2.5,2.2
3564,2016/05/28,оч╢щ,12.0,NR,56,1.9,1.8,3.7,252,243,2.9,2.6
3565,2016/05/28,оч╢щ,13.0,NR,62,1.9,1.8,1.1,250,244,2.5,2.2
3566,2016/05/28,оч╢щ,14.0,NR,65,2.2,1.9,0.2,245,240,2,1.9
3567,2016/05/28,оч╢щ,15.0,NR,65,2.3,1.9,0,241,262,1.6,1.7
3568,2016/05/28,оч╢щ,16.0,NR,67,2.4,1.9,0,249,252,2,1.6
3569,2016/05/28,оч╢щ,17.0,NR,70,4.1,1.9,0,240,251,1.3,1.2
3570,2016/05/28,оч╢щ,18.0,NR,70,4,1.9,0,232,204,1,0.8
3571,2016/05/28,оч╢щ,19.0,NR,74,3.7,1.9,0,210,223,1.4,0.8
3572,2016/05/28,оч╢щ,20.0,NR,75,3,2,0,242,238,1.3,0.8
3573,2016/05/28,оч╢щ,21.0,NR,70,4,1.9,0,232,204,1,0.8
3574,2016/05/28,оч╢щ,22.0,NR,74,3.7,1.9,0,210,223,1.4,0.8
3575,2016/05/28,оч╢щ,23.0,NR,75,3,2,0,242,238,1.3,0.8
3576,2016/05/29,оч╢щ,0.0,NR,74,3.5,1.9,0,237,259,0.8,0.7
3577,2016/05/29,оч╢щ,1.0,NR,73,2.1,1.9,0,234,219,0.9,0.6
3578,2016/05/29,оч╢щ,2.0,NR,73,1.9,1.8,0,206,185,0.8,0.6
3579,2016/05/29,оч╢щ,3.0,NR,74,2.9,1.9,0,192,210,0.8,0.4
3580,2016/05/29,оч╢щ,4.0,NR,72,2.7,1.9,0,223,227,1.9,1
3581,2016/05/29,оч╢щ,5.0,NR,71,2.2,1.8,0.1,228,207,1.4,1.2
3582,2016/05/29,оч╢щ,6.0,NR,70,1.9,1.8,0.9,206,208,1.9,1.1
3583,2016/05/29,оч╢щ,7.0,NR,50,1.8,1.8,11,243,249,3.5,2.7
3584,2016/05/29,оч╢щ,8.0,NR,53,2,1.9,12,253,258,3.4,2.7
3585,2016/05/29,оч╢щ,9.0,NR,57,2.2,1.9,11,256,258,3.7,3
3586,2016/05/29,оч╢щ,10.0,NR,57,2.3,1.8,9.3,258,254,3.9,3.1
3587,2016/05/29,оч╢щ,11.0,NR,59,2.8,1.8,7.1,259,252,3.8,3.2
3588,2016/05/29,оч╢щ,12.0,NR,56,1.2,1.8,4,252,257,3.6,3.1
3589,2016/05/29,оч╢щ,13.0,NR,57,1.3,1.8,1.6,256,263,3.7,3.2
3590,2016/05/29,оч╢щ,14.0,NR,59,2,1.9,0.5,257,265,2.3,2.4
3591,2016/05/29,оч╢щ,15.0,NR,66,3.1,1.9,0,255,258,1.4,1.5
3592,2016/05/29,оч╢щ,16.0,NR,68,3.3,1.9,0,245,209,0.9,1
3593,2016/05/29,оч╢щ,17.0,NR,70,2.8,1.9,0,245,254,1.9,1.2
3594,2016/05/29,оч╢щ,18.0,NR,73,3.1,1.9,0,242,225,1.7,1.2
3595,2016/05/29,оч╢щ,19.0,NR,72,2.2,1.9,0,236,212,2.3,1.5
3596,2016/05/29,оч╢щ,20.0,NR,71,2.2,1.9,0,262,299,2.3,1.3
3597,2016/05/29,оч╢щ,21.0,NR,73,3.1,1.9,0,242,225,1.7,1.2
3598,2016/05/29,оч╢щ,22.0,NR,72,2.2,1.9,0,236,212,2.3,1.5
3599,2016/05/29,оч╢щ,23.0,NR,71,2.2,1.9,0,262,299,2.3,1.3
3600,2016/05/30,оч╢щ,0.0,NR,77,3,1.9,0,292,295,2,1.8
3601,2016/05/30,оч╢щ,1.0,NR,77,3,1.9,0,284,285,2,1.5
3602,2016/05/30,оч╢щ,2.0,NR,77,3,1.9,0,259,254,1.4,1.6
3603,2016/05/30,оч╢щ,3.0,NR,78,2.8,1.9,0,251,253,1.9,2.1
3604,2016/05/30,оч╢щ,4.0,NR,78,2.9,1.9,0,253,262,2.1,1.5
3605,2016/05/30,оч╢щ,5.0,NR,78,2.9,1.9,0.1,261,260,1.7,1.8
3606,2016/05/30,оч╢щ,6.0,NR,75,3.3,1.9,0.6,253,256,1.5,1
3607,2016/05/30,оч╢щ,7.0,NR,61,4.2,1.9,9.2,270,247,3,2.2
3608,2016/05/30,оч╢щ,8.0,NR,58,3.3,1.9#,9.6,266,278,2.8,2.1
3609,2016/05/30,оч╢щ,9.0,NR,61,2.3#,1.9,7.1,283,287,3.5,2.3
3610,2016/05/30,оч╢щ,10.0,NR,59,2.1,1.8,7.7,285,271,2.8,2.6
3611,2016/05/30,оч╢щ,11.0,NR,60,1.8,1.8,5.4,283,290,3.6,2.4
3612,2016/05/30,оч╢щ,12.0,NR,60,1.9,1.8,3.6,280,278,2.6,2
3613,2016/05/30,оч╢щ,13.0,NR,63,2,1.8,1.9,287,294,2.2,1.8
3614,2016/05/30,оч╢щ,14.0,NR,69,1.9,1.8,0.5,285,278,1.8,1.8
3615,2016/05/30,оч╢щ,15.0,NR,73,2.2,1.9,0,286,282,1.7,1.3
3616,2016/05/30,оч╢щ,16.0,NR,77,2.1,1.8,0,291,295,1.9,1.4
3617,2016/05/30,оч╢щ,17.0,NR,77,3.1,1.9,0,280,291,1.2,0.9
3618,2016/05/30,оч╢щ,18.0,NR,79,3.1,1.9,0,273,293,1.6,1
3619,2016/05/30,оч╢щ,19.0,NR,79,3,1.9,0,288,278,1.7,1.4
3620,2016/05/30,оч╢щ,20.0,NR,80,2.7,1.8,0,277,230,1,1.2
3621,2016/05/30,оч╢щ,21.0,NR,79,3.1,1.9,0,273,293,1.6,1
3622,2016/05/30,оч╢щ,22.0,NR,79,3,1.9,0,288,278,1.7,1.4
3623,2016/05/30,оч╢щ,23.0,NR,80,2.7,1.8,0,277,230,1,1.2
3624,2016/05/31,оч╢щ,0.0,NR,80,2.8,1.9,0,270,281,1.2,1.1
3625,2016/05/31,оч╢щ,1.0,NR,78,3.5,1.9,0,255,256,1.9,1.3
3626,2016/05/31,оч╢щ,2.0,NR,76,3.7,1.9,0,241,221,1.6,1.4
3627,2016/05/31,оч╢щ,3.0,NR,76,3.7,1.9,0,224,216,1.1,0.9
