,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10
1622,2016/03/08,оч╢щ,14.0,22.0,1.9,0.89,0.52,5.6,42,48,7.9,81
1623,2016/03/08,оч╢щ,15.0,22.0,2,1.13,0.53,14,44,58,3,90
1624,2016/03/08,оч╢щ,16.0,21.0,2,1.06,0.48,40,49,89,1.3,93
1625,2016/03/08,оч╢щ,17.0,21.0,2.1,1.08,0.48,25,45,69,1.2,92
1626,2016/03/08,оч╢щ,18.0,21.0,2,0.93,0.43,16,42,59,1.8,87
1627,2016/03/08,оч╢щ,19.0,21.0,2,0.85,0.36,7,39,46,2.2,85
1628,2016/03/08,оч╢щ,20.0,21.0,2,0.87,0.38,5.8,37,43,1.6,76
1629,2016/03/08,оч╢щ,21.0,21.0,2,0.93,0.43,16,42,59,1.8,87
1630,2016/03/08,оч╢щ,22.0,21.0,2,0.85,0.36,7,39,46,2.2,85
1631,2016/03/08,оч╢щ,23.0,21.0,2,0.87,0.38,5.8,37,43,1.6,76
1632,2016/03/09,оч╢щ,0.0,21.0,2.1,1.09,0.52,12,40,52,1.2,83
1633,2016/03/09,оч╢щ,1.0,21.0,2.2,1.17,0.62,20,38,58,1.2,95
1634,2016/03/09,оч╢щ,2.0,22.0,1.9,0.55,0.21,11,27,38,9.9,94
1635,2016/03/09,оч╢щ,3.0,22.0,1.8,0.24,0.08,0.4,12,12,15,66
1636,2016/03/09,оч╢щ,4.0,22.0,1.9,0.23,0.1,0.5,12,13,13,37
1637,2016/03/09,оч╢щ,5.0,22.0,1.9,0.31,0.12,2.4,19,22,6.9,24
1638,2016/03/09,оч╢щ,6.0,20.0,1.9,0.31,0.12,4.1,18,23,14,25
1639,2016/03/09,оч╢щ,7.0,15.0,1.8,0.29,0.14,2,15,17,29,16
1640,2016/03/09,оч╢щ,8.0,15.0,1.9,0.3,0.14,1.4,14,16,31,12
1641,2016/03/09,оч╢щ,9.0,15.0,1.9,0.32,0.1,1.4,13,14,33,15
1642,2016/03/09,оч╢щ,10.0,15.0,1.9,0.3,0.11,1.4,12,14,36,28
1643,2016/03/09,оч╢щ,11.0,15.0,1.9,0.32,0.12,1.4,15,17,34,29
1644,2016/03/09,оч╢щ,12.0,15.0,1.9,0.35,0.17,1.5,18,20,31,31
1645,2016/03/09,оч╢щ,13.0,15.0,1.9,0.42,0.21,2,22,24,25,25
1646,2016/03/09,оч╢щ,14.0,15.0,1.9,0.55,0.19,1.9,25,27,24,17
1647,2016/03/09,оч╢щ,15.0,14.0,1.9,0.57,0.19,1.6,25,26,22,14
1648,2016/03/09,оч╢щ,16.0,14.0,1.9,0.51,0.16,1.4,23,25,23,12
1649,2016/03/09,оч╢щ,17.0,14.0,1.9,0.37,0.09,0.6,16,16,32,16
1650,2016/03/09,оч╢щ,18.0,15.0,1.9,0.34,0.07,0.6,15,16,33,10
1651,2016/03/09,оч╢щ,19.0,15.0,1.9,0.3,0.06,0.2,13,13,35,7
1652,2016/03/09,оч╢щ,20.0,13.0,1.9,0.23,0.03,0.2,6.6,6.8,43,4
1653,2016/03/09,оч╢щ,21.0,15.0,1.9,0.34,0.07,0.6,15,16,33,10
1654,2016/03/09,оч╢щ,22.0,15.0,1.9,0.3,0.06,0.2,13,13,35,7
1655,2016/03/09,оч╢щ,23.0,13.0,1.9,0.23,0.03,0.2,6.6,6.8,43,4
1656,2016/03/10,оч╢щ,0.0,13.0,1.9,0.18,0.02,0.1,4.6,4.6,44,7
1657,2016/03/10,оч╢щ,1.0,13.0,1.9,0.18,0.02,-0.2,4.7,4.5,44,5
1658,2016/03/10,оч╢щ,2.0,,,,,,,,,
1659,2016/03/10,оч╢щ,3.0,,,,,,,,,
1660,2016/03/10,оч╢щ,4.0,,,,,,,,,
1661,2016/03/10,оч╢щ,5.0,,,,,,,,,
1662,2016/03/10,оч╢щ,6.0,,,,,,,,,
1663,2016/03/10,оч╢щ,7.0,12.0,1.9,0.24,0.07,1.3,12,13,34,8
1664,2016/03/10,оч╢щ,8.0,12.0,1.9,0.3,0.12,2.1,17,19,28,10
1665,2016/03/10,оч╢щ,9.0,12.0,1.9,0.34,0.14,2.9,19,22,25,9
1666,2016/03/10,оч╢щ,10.0,12.0,1.9,0.28,0.09,1.9,16,18,29,12
1667,2016/03/10,оч╢щ,11.0,12.0,1.8,0.2,0.06,0.8,7.8,8.6,38,10
1668,2016/03/10,оч╢щ,12.0,11.0,1.9,0.28,0.08,0.6,9,9.6,39,14
1669,2016/03/10,оч╢щ,13.0,10.0,1.9,0.24,0.06,1,11,12,38,14
1670,2016/03/10,оч╢щ,14.0,10.0,1.9,0.33,0.09,1.1,13,14,33,13
1671,2016/03/10,оч╢щ,15.0,10.0,1.9,0.35,0.09,1.4,16,17,29,9
1672,2016/03/10,оч╢щ,16.0,10.0,1.9,0.29,0.07,0.4,11,12,33,2
1673,2016/03/10,оч╢щ,17.0,10.0,1.9,0.28,0.07,0.4,11,11,33,5
1674,2016/03/10,оч╢щ,18.0,10.0,1.9,0.28,0.06,0.4,11,11,34,7
1675,2016/03/10,оч╢щ,19.0,10.0,1.9,0.25,0.04,0.4,7.5,7.9,38,7
1676,2016/03/10,оч╢щ,20.0,10.0,1.9,0.26,0.06,0.2,8.8,9,38,5
1677,2016/03/10,оч╢щ,21.0,10.0,1.9,0.28,0.06,0.4,11,11,34,7
1678,2016/03/10,оч╢щ,22.0,10.0,1.9,0.25,0.04,0.4,7.5,7.9,38,7
1679,2016/03/10,оч╢щ,23.0,10.0,1.9,0.26,0.06,0.2,8.8,9,38,5
1680,2016/03/11,оч╢щ,0.0,10.0,1.9,0.21,0.04,0.2,5.1,5.2,43,6
1681,2016/03/11,оч╢щ,1.0,10.0,1.9,0.24,0.04,0.2,6.1,6.3,41,10
1682,2016/03/11,оч╢щ,2.0,10.0,1.9,0.19,0.03,0.1,5,5.1,41,17
1683,2016/03/11,оч╢щ,3.0,10.0,1.9,0.17,0.03,0.9,4.6,5.4,41,20
1684,2016/03/11,оч╢щ,4.0,10.0,1.9,0.2,0.03,0.7,4.2,4.9,41,26
1685,2016/03/11,оч╢щ,5.0,10.0,1.9,0.21,0.04,0.6,5.7,6.3,39,23
1686,2016/03/11,оч╢щ,6.0,10.0,1.9,0.26,0.06,1.1,9.7,11,36,29
1687,2016/03/11,оч╢щ,7.0,12.0,1.9,0.42,0.18,4.1,23,27,22,34
1688,2016/03/11,оч╢щ,8.0,12.0,1.9,0.38,0.15,4,21,25,24,37
1689,2016/03/11,оч╢щ,9.0,12.0,1.9,0.39,0.14,3.3,19,22,26,30
1690,2016/03/11,оч╢щ,10.0,12.0,1.9,0.48,0.16,3.7,22,26,23,32
1691,2016/03/11,оч╢щ,11.0,12.0,1.9,0.4,0.17,3.3,20,24,26,28
1692,2016/03/11,оч╢щ,12.0,12.0,1.9,0.46,0.21,3.3,25,29,20,34
1693,2016/03/11,оч╢щ,13.0,12.0,1.9,0.53,0.23,4.3,31,35,18,32
1694,2016/03/11,оч╢щ,14.0,12.0,1.9,0.65,0.24,4.5,30,35,18,28
1695,2016/03/11,оч╢щ,15.0,11.0,1.9,0.7,0.21,3.8,31,35,17,18
1696,2016/03/11,оч╢щ,16.0,11.0,1.9,0.6,0.16,2.9,25,28,23,21
1697,2016/03/11,оч╢щ,17.0,11.0,1.9,0.47,0.1,2.4,18,21,31,26
1698,2016/03/11,оч╢щ,18.0,12.0,1.9,0.46,0.1,1.8,17,19,33,35
1699,2016/03/11,оч╢щ,19.0,12.0,1.9,0.44,0.09,1.5,14,15,36,39
1700,2016/03/11,оч╢щ,20.0,12.0,1.9,0.39,0.07,1.1,12,13,38,36
1701,2016/03/11,оч╢щ,21.0,12.0,1.9,0.46,0.1,1.8,17,19,33,35
1702,2016/03/11,оч╢щ,22.0,12.0,1.9,0.44,0.09,1.5,14,15,36,39
1703,2016/03/11,оч╢щ,23.0,12.0,1.9,0.39,0.07,1.1,12,13,38,36
1704,2016/03/12,оч╢щ,0.0,12.0,1.9,0.32,0.05,1.1,6.8,7.9,45,32
1705,2016/03/12,оч╢щ,1.0,12.0,1.9,0.33,0.05,0.9,6.6,7.5,42,24
1706,2016/03/12,оч╢щ,2.0,12.0,1.9,0.31,0.05,1.1,6.1,7.1,44,26
1707,2016/03/12,оч╢щ,3.0,12.0,1.9,0.31,0.04,0.6,5.2,5.9,46,21
1708,2016/03/12,оч╢щ,4.0,12.0,1.9,0.28,0.04,0.8,4.9,5.6,45,19
1709,2016/03/12,оч╢щ,5.0,12.0,1.9,0.3,0.05,1,6.3,7.3,44,13
1710,2016/03/12,оч╢щ,6.0,13.0,1.9,0.35,0.06,1,9.3,10,42,10
1711,2016/03/12,оч╢щ,7.0,14.0,1.9,0.49,0.12,2.2,19,22,34,14
1712,2016/03/12,оч╢щ,8.0,14.0,1.9,0.5,0.14,6.4,24,31,31,9
1713,2016/03/12,оч╢щ,9.0,15.0,1.9,0.49,0.12,2.6,19,21,35,4
1714,2016/03/12,оч╢щ,10.0,15.0,1.9,0.46,0.1,1.9,18,20,35,8
1715,2016/03/12,оч╢щ,11.0,15.0,1.9,0.48,0.13,1.2,18,20,33,10
1716,2016/03/12,оч╢щ,12.0,15.0,1.9,0.65,0.22,1.2,30,31,21,15
1717,2016/03/12,оч╢щ,13.0,16.0,2,0.81,0.3,5.7,39,44,12,17
1718,2016/03/12,оч╢щ,14.0,15.0,2,0.87,0.35,6.8,44,50,5.2,22
1719,2016/03/12,оч╢щ,15.0,15.0,1.9,0.69,0.24,1.7,29,31,18,25
1720,2016/03/12,оч╢щ,16.0,15.0,2,0.85,0.32,2.2,39,41,9.1,26
1721,2016/03/12,оч╢щ,17.0,15.0,2.1,1.1,0.38,8.5,45,53,3,27
1722,2016/03/12,оч╢щ,18.0,15.0,2.3,1.83,0.74,55,45,100,1.5,29
1723,2016/03/12,оч╢щ,19.0,15.0,2.4,2.16,0.87,80,45,124,1.5,33
1724,2016/03/12,оч╢щ,20.0,15.0,2.3,1.94,0.69,70,43,112,1.5,29
1725,2016/03/12,оч╢щ,21.0,15.0,2.3,1.83,0.74,55,45,100,1.5,29
1726,2016/03/12,оч╢щ,22.0,15.0,2.4,2.16,0.87,80,45,124,1.5,33
1727,2016/03/12,оч╢щ,23.0,15.0,2.3,1.94,0.69,70,43,112,1.5,29
1728,2016/03/13,оч╢щ,0.0,15.0,2.7,2.3,0.93,88,42,130,1.6,35
1729,2016/03/13,оч╢щ,1.0,15.0,2.6,1.93,0.84,70,40,110,1.4,39
1730,2016/03/13,оч╢щ,2.0,15.0,2.4,1.56,0.71,57,37,93,1.4,45
1731,2016/03/13,оч╢щ,3.0,15.0,2.5,1.4,0.64,43,32,75,1.4,45
1732,2016/03/13,оч╢щ,4.0,15.0,2.2,0.68,0.38,8.5,28,36,2.4,41
1733,2016/03/13,оч╢щ,5.0,15.0,2.2,0.73,0.39,8.2,28,36,2,44
1734,2016/03/13,оч╢щ,6.0,15.0,2.2,0.73,0.33,7.4,26,34,2.2,45
1735,2016/03/13,оч╢щ,7.0,17.0,2.1,1.02,0.38,10,34,44,12,71
1736,2016/03/13,оч╢щ,8.0,17.0,1.9,0.57,0.16,3,21,24,27,66
1737,2016/03/13,оч╢щ,9.0,17.0,1.9,0.59,0.19,2.9,24,27,26,59
1738,2016/03/13,оч╢щ,10.0,18.0,2,0.72,0.25,5.3,28,33,23,50
1739,2016/03/13,оч╢щ,11.0,17.0,2,0.62,0.25,6.1,24,31,23,43
1740,2016/03/13,оч╢щ,12.0,18.0,2,0.63,0.3,6.5,28,35,21,45
1741,2016/03/13,оч╢щ,13.0,17.0,1.9,0.56,0.28,3,27,30,22,41
1742,2016/03/13,оч╢щ,14.0,17.0,1.9,0.49,0.13,2,18,20,28,50
1743,2016/03/13,оч╢щ,15.0,16.0,1.9,0.34,0.06,1.3,14,16,32,33
1744,2016/03/13,оч╢щ,16.0,16.0,1.9,0.29,0.06,0.6,12,13,32,20
1745,2016/03/13,оч╢щ,17.0,16.0,1.9,0.33,0.08,1.4,15,17,31,5
1746,2016/03/13,оч╢щ,18.0,15.0,1.9,0.27,0.04,0.7,10,11,38,9
1747,2016/03/13,оч╢щ,19.0,15.0,1.8,0.25,0.03,0.5,7,7.5,42,11
1748,2016/03/13,оч╢щ,20.0,15.0,1.8,0.22,0.04,0.4,7.1,7.5,40,17
1749,2016/03/13,оч╢щ,21.0,15.0,1.9,0.27,0.04,0.7,10,11,38,9
1750,2016/03/13,оч╢щ,22.0,15.0,1.8,0.25,0.03,0.5,7,7.5,42,11
1751,2016/03/13,оч╢щ,23.0,15.0,1.8,0.22,0.04,0.4,7.1,7.5,40,17
1752,2016/03/14,оч╢щ,0.0,14.0,1.8,0.22,0.02,0.4,5,5.5,45,8
1753,2016/03/14,оч╢щ,1.0,13.0,1.8,0.22,0.03,0.5,4.2,4.8,45,13
1754,2016/03/14,оч╢щ,2.0,13.0,1.9,0.24,0.03,0.8,4.5,5.2,45,11
1755,2016/03/14,оч╢щ,3.0,13.0,1.9,0.26,0.03,1.5,3.2,4.7,50,13
1756,2016/03/14,оч╢щ,4.0,13.0,1.9,0.27,0.03,1.5,3.4,4.9,50,9
1757,2016/03/14,оч╢щ,5.0,13.0,1.9,0.28,0.03,1.6,3.7,5.3,51,15
1758,2016/03/14,оч╢щ,6.0,13.0,1.9,0.33,0.04,2.1,7,9.1,46,20
1759,2016/03/14,оч╢щ,7.0,13.0,1.9,0.38,0.1,2.7,13,16,44,53
1760,2016/03/14,оч╢щ,8.0,13.0,1.9,0.34,0.12,2.2,12,15,44,51
1761,2016/03/14,оч╢щ,9.0,13.0,1.9,0.32,0.08,2.5,11,14,41,
1762,2016/03/14,оч╢щ,10.0,13.0,1.9,0.31,0.08,1.7,9.2,11,47,
1763,2016/03/14,оч╢щ,11.0,13.0,1.9,0.73,0.1,2.5,16,19,41,
1764,2016/03/14,оч╢щ,12.0,14.0,1.9,0.64,0.12,2.9,20,23,36,
1765,2016/03/14,оч╢щ,13.0,14.0,1.9,0.63,0.15,2.5,24,27,32,46
1766,2016/03/14,оч╢щ,14.0,14.0,1.9,0.57,0.18,2.9,22,25,36,50
1767,2016/03/14,оч╢щ,15.0,14.0,1.9,0.59,0.18,2.3,23,25,35,50
1768,2016/03/14,оч╢щ,16.0,14.0,1.9,0.49,0.13,2.1,17,19,41,56
1769,2016/03/14,оч╢щ,17.0,14.0,1.9,0.45,0.11,2.1,15,17,44,56
1770,2016/03/14,оч╢щ,18.0,14.0,1.9,0.4,0.1,1.5,14,15,46,60
1771,2016/03/14,оч╢щ,19.0,14.0,1.9,0.34,0.06,1.7,8.2,9.9,51,58
1772,2016/03/14,оч╢щ,20.0,14.0,1.9,0.31,0.06,1.7,6.7,8.4,53,57
1773,2016/03/14,оч╢щ,21.0,14.0,1.9,0.4,0.1,1.5,14,15,46,60
1774,2016/03/14,оч╢щ,22.0,14.0,1.9,0.34,0.06,1.7,8.2,9.9,51,58
1775,2016/03/14,оч╢щ,23.0,14.0,1.9,0.31,0.06,1.7,6.7,8.4,53,57
1776,2016/03/15,оч╢щ,0.0,13.0,1.9,0.32,0.05,1.5,6.9,8.4,55,54
1777,2016/03/15,оч╢щ,1.0,13.0,1.9,0.27,0.04,1.6,4.8,6.4,56,57
1778,2016/03/15,оч╢щ,2.0,13.0,1.9,0.25,0.03,1.6,3.9,5.5,56,58
1779,2016/03/15,оч╢щ,3.0,13.0,1.9,0.24,0.03,1.4,2.8,4.1,55,48
1780,2016/03/15,оч╢щ,4.0,13.0,1.9,0.24,0.03,1,3.9,4.9,55,34
1781,2016/03/15,оч╢щ,5.0,12.0,1.9,0.25,0.04,1.1,5.1,6.2,53,31
1782,2016/03/15,оч╢щ,6.0,12.0,1.9,0.34,0.06,1.1,11,12,46,42
1783,2016/03/15,оч╢щ,7.0,13.0,1.9,0.45,0.15,1.9,22,23,36,33
1784,2016/03/15,оч╢щ,8.0,13.0,1.9,0.44,0.19,1.8,23,25,35,33
1785,2016/03/15,оч╢щ,9.0,13.0,1.9,0.46,0.18,2.1,24,26,35,30
1786,2016/03/15,оч╢щ,10.0,13.0,1.9,0.44,0.15,1.7,20,22,38,32
1787,2016/03/15,оч╢щ,11.0,13.0,1.9,0.46,0.2,2.3,24,26,34,33
1788,2016/03/15,оч╢щ,12.0,13.0,1.9,0.47,0.21,2,25,27,33,32
1789,2016/03/15,оч╢щ,13.0,14.0,1.9,0.5,0.21,1.7,24,26,32,27
1790,2016/03/15,оч╢щ,14.0,14.0,1.9,0.62,0.23,1.4,27,29,28,26
1791,2016/03/15,оч╢щ,15.0,14.0,1.9,0.73,0.24,1.7,30,32,24,27
1792,2016/03/15,оч╢щ,16.0,14.0,1.9,0.8,0.28,1.4,33,34,20,31
1793,2016/03/15,оч╢щ,17.0,14.0,2,0.94,0.35,1.5,38,40,14,25
1794,2016/03/15,оч╢щ,18.0,14.0,2,1.06,0.41,2.8,45,48,6.6,24
1795,2016/03/15,оч╢щ,19.0,14.0,2,1.17,0.44,10,46,56,3.3,21
1796,2016/03/15,оч╢щ,20.0,14.0,2,1.03,0.36,4.9,42,47,3.8,27
1797,2016/03/15,оч╢щ,21.0,14.0,2,1.06,0.41,2.8,45,48,6.6,24
1798,2016/03/15,оч╢щ,22.0,14.0,2,1.17,0.44,10,46,56,3.3,21
1799,2016/03/15,оч╢щ,23.0,14.0,2,1.03,0.36,4.9,42,47,3.8,27
1800,2016/03/16,оч╢щ,0.0,14.0,2.2,1.11,0.45,14,44,57,1.4,28
1801,2016/03/16,оч╢щ,1.0,14.0,2.2,0.84,0.37,12,41,53,1.5,33
1802,2016/03/16,оч╢щ,2.0,14.0,2.2,0.74,0.36,9.4,37,46,2.1,37
1803,2016/03/16,оч╢щ,3.0,14.0,2.1,0.62,0.29,2.5,30,33,4.1,38
1804,2016/03/16,оч╢щ,4.0,14.0,2.1,0.55,0.26,1.5,22,24,9.5,27
1805,2016/03/16,оч╢щ,5.0,14.0,2.2,0.52,0.34,1.5,24,26,8.2,22
1806,2016/03/16,оч╢щ,6.0,14.0,2,0.64,0.24,8,31,39,4.7,21
1807,2016/03/16,оч╢щ,7.0,16.0,1.9,0.57,0.19,6.4,27,33,22,59
1808,2016/03/16,оч╢щ,8.0,15.0,1.9,0.42,0.12,3.2,20,23,30,57
1809,2016/03/16,оч╢щ,9.0,16.0,1.9,0.56,0.19,4.2,26,30,25,39
1810,2016/03/16,оч╢щ,10.0,15.0,1.9,0.34,0.1,2.6,14,17,36,30
1811,2016/03/16,оч╢щ,11.0,15.0,1.9,0.35,0.09,2.5,16,18,36,30
1812,2016/03/16,оч╢щ,12.0,15.0,1.9,0.39,0.11,3,20,23,32,22
1813,2016/03/16,оч╢щ,13.0,15.0,1.9,0.49,0.17,3.6,24,28,28,30
1814,2016/03/16,оч╢щ,14.0,15.0,1.9,0.76,0.31,2.7,32,35,19,33
1815,2016/03/16,оч╢щ,15.0,15.0,1.9,0.95,0.48,6.1,37,43,10,39
1816,2016/03/16,оч╢щ,16.0,15.0,1.9,1.02,0.46,3,40,43,6.7,43
1817,2016/03/16,оч╢щ,17.0,15.0,2,1.05,0.43,6.9,39,46,8.6,39
1818,2016/03/16,оч╢щ,18.0,16.0,1.9,0.91,0.33,2.5,34,36,17,40
1819,2016/03/16,оч╢щ,19.0,16.0,1.9,0.68,0.19,2,25,27,24,36
1820,2016/03/16,оч╢щ,20.0,16.0,1.9,0.6,0.15,1.4,21,23,27,30
1821,2016/03/16,оч╢щ,21.0,16.0,1.9,0.91,0.33,2.5,34,36,17,40
1822,2016/03/16,оч╢щ,22.0,16.0,1.9,0.68,0.19,2,25,27,24,36
1823,2016/03/16,оч╢щ,23.0,16.0,1.9,0.6,0.15,1.4,21,23,27,30
1824,2016/03/17,оч╢щ,0.0,16.0,1.9,0.52,0.14,1.2,18,19,31,24
1825,2016/03/17,оч╢щ,1.0,16.0,1.9,0.41,0.11,0.8,13,14,35,17
1826,2016/03/17,оч╢щ,2.0,17.0,2,0.35,0.08,0.9,10,11,36,19
1827,2016/03/17,оч╢щ,3.0,16.0,2.1,0.48,0.21,1.8,20,21,21,22
1828,2016/03/17,оч╢щ,4.0,16.0,2,0.49,0.19,3.1,21,24,17,26
1829,2016/03/17,оч╢щ,5.0,16.0,2,0.47,0.13,3.1,18,21,25,20
1830,2016/03/17,оч╢щ,6.0,16.0,2,0.47,0.13,1.6,16,18,31,13
1831,2016/03/17,оч╢щ,7.0,19.0,2,1.13,0.42,22,46,68,9.6,34
1832,2016/03/17,оч╢щ,8.0,19.0,2,0.89,0.48,15,44,59,12,38
1833,2016/03/17,оч╢щ,9.0,19.0,2,0.84,0.36,9.4,39,48,16,43
1834,2016/03/17,оч╢щ,10.0,19.0,2,0.81,0.3,8.4,39,48,15,42
1835,2016/03/17,оч╢щ,11.0,19.0,2,0.82,0.39,13,44,57,13,44
1836,2016/03/17,оч╢щ,12.0,20.0,2,0.93,0.53,17,46,64,14,43
1837,2016/03/17,оч╢щ,13.0,21.0,2,1,0.69,11,48,58,13,59
1838,2016/03/17,оч╢щ,14.0,20.0,2.1,1.47,1.02,13,58,71,5.6,72
1839,2016/03/17,оч╢щ,15.0,20.0,2.1,1.66,0.94,13,60,74,2.3,80
1840,2016/03/17,оч╢щ,16.0,19.0,2.1,1.91,1.03,23,63,86,1.6,80
1841,2016/03/17,оч╢щ,17.0,19.0,2.3,2.94,1.37,69,63,132,1.6,74
1842,2016/03/17,оч╢щ,18.0,18.0,2.3,3.05,1.35,74,53,127,1.5,78
1843,2016/03/17,оч╢щ,19.0,18.0,2.3,3.23,1.35,81,48,128,1.6,73
1844,2016/03/17,оч╢щ,20.0,18.0,2.5,3.67,1.45,104,43,147,1.5,77
1845,2016/03/17,оч╢щ,21.0,18.0,2.3,3.05,1.35,74,53,127,1.5,78
1846,2016/03/17,оч╢щ,22.0,18.0,2.3,3.23,1.35,81,48,128,1.6,73
1847,2016/03/17,оч╢щ,23.0,18.0,2.5,3.67,1.45,104,43,147,1.5,77
1848,2016/03/18,оч╢щ,0.0,17.0,2.5,3.04,1.24,93,39,132,1.4,63
1849,2016/03/18,оч╢щ,1.0,17.0,2.5,2.29,1.12,72,37,110,1.4,63
1850,2016/03/18,оч╢щ,2.0,17.0,2.4,1.74,0.82,54,26,80,1.3,52
1851,2016/03/18,оч╢щ,3.0,17.0,2.4,1.5,0.73,44,24,68,1.4,57
1852,2016/03/18,оч╢щ,4.0,18.0,2.7,1.63,0.93,58,29,87,1.5,50
1853,2016/03/18,оч╢щ,5.0,18.0,2.3,1.01,0.63,39,31,70,1.4,49
1854,2016/03/18,оч╢щ,6.0,18.0,2.1,0.83,0.44,17,30,47,1.6,40
1855,2016/03/18,оч╢щ,7.0,21.0,1.9,0.88,0.34,5,29,34,16,41
1856,2016/03/18,оч╢щ,8.0,21.0,2.3,1.96,0.86,52,52,104,2.7,40
1857,2016/03/18,оч╢щ,9.0,21.0,2.3,1.93,1,75,61,136,2.9,56
1858,2016/03/18,оч╢щ,10.0,22.0,2.1,1.12,0.63,16,51,66,11,86
1859,2016/03/18,оч╢щ,11.0,21#,2.2#,1.4#,0.99#,39#,61#,100#,3.1#,98
1860,2016/03/18,оч╢щ,12.0,21#,2.2#,1.61#,0.92#,44#,66#,110#,1.6#,111
1861,2016/03/18,оч╢щ,13.0,21#,2#,0.94#,0.47#,12#,40#,52#,24#,107
1862,2016/03/18,оч╢щ,14.0,21,1.9,0.92,0.29,2.1,30,33,30,81
1863,2016/03/18,оч╢щ,15.0,21,1.9,0.77,0.34,1,26,27,32,38
1864,2016/03/18,оч╢щ,16.0,21,2,1.13,0.4,5.6,41,46,15,16
1865,2016/03/18,оч╢щ,17.0,20,2,1.6,0.44,26,47,73,2,23
1866,2016/03/18,оч╢щ,18.0,20,2.1,2.07,0.72,43,46,89,1.2,27
1867,2016/03/18,оч╢щ,19.0,20,2.2,1.93,0.69,41,41,82,1.2,29
1868,2016/03/18,оч╢щ,20.0,20,2.6,2.04,0.8,49,43,91,1.3,33
1869,2016/03/18,оч╢щ,21.0,20,2.1,2.07,0.72,43,46,89,1.2,27
1870,2016/03/18,оч╢щ,22.0,20,2.2,1.93,0.69,41,41,82,1.2,29
1871,2016/03/18,оч╢щ,23.0,20,2.6,2.04,0.8,49,43,91,1.3,33
1872,2016/03/19,оч╢щ,0.0,20,2.5,1.98,0.86,51,41,92,1.1,34
1873,2016/03/19,оч╢щ,1.0,20,2.4,1.64,0.7,37,35,71,1.1,42
1874,2016/03/19,оч╢щ,2.0,20,2.3,1.65,0.72,24,36,60,1.3,40
1875,2016/03/19,оч╢щ,3.0,20,2.6,1.76,0.74,39,32,70,1.3,51
1876,2016/03/19,оч╢щ,4.0,21,2.3,0.6,0.33,12,25,37,5.4,51
1877,2016/03/19,оч╢щ,5.0,20,1.9,0.36,0.08,2.7,18,20,12,37
1878,2016/03/19,оч╢щ,6.0,19,2,0.44,0.11,6.1,24,30,7.5,26
1879,2016/03/19,оч╢щ,7.0,19,2.2,1.22,0.55,60,34,94,1.5,25
1880,2016/03/19,оч╢щ,8.0,19,2.1,0.88,0.33,44,32,76,2.4,27
1881,2016/03/19,оч╢щ,9.0,19,2,0.7,0.27,20,26,47,5.1,38
1882,2016/03/19,оч╢щ,10.0,19,2,0.76,0.32,23,31,54,4.6,30
1883,2016/03/19,оч╢щ,11.0,19,2,0.84,0.3,22,32,54,4.8,35
1884,2016/03/19,оч╢щ,12.0,20,1.9,0.61,0.2,8.5,24,33,11,29
1885,2016/03/19,оч╢щ,13.0,20,1.9,0.63,0.28,6.8,26,33,10,36
1886,2016/03/19,оч╢щ,14.0,19,1.9,0.71,0.22,6,27,33,8.2,26
1887,2016/03/19,оч╢щ,15.0,18,1.9,0.62,0.16,1.9,19,20,39,39
1888,2016/03/19,оч╢щ,16.0,18,1.9,0.42,0.06,1.6,11,12,59,44
1889,2016/03/19,оч╢щ,17.0,18,1.9,0.52,0.09,1.6,12,14,53,53
1890,2016/03/19,оч╢щ,18.0,18,1.9,0.57,0.1,1.8,14,16,48,50
1891,2016/03/19,оч╢щ,19.0,18,1.9,0.51,0.09,1.9,13,15,48,48
1892,2016/03/19,оч╢щ,20.0,18,1.9,0.45,0.06,1.8,11,13,46,40
1893,2016/03/19,оч╢щ,21.0,18,1.9,0.57,0.1,1.8,14,16,48,50
1894,2016/03/19,оч╢щ,22.0,18,1.9,0.51,0.09,1.9,13,15,48,48
1895,2016/03/19,оч╢щ,23.0,18,1.9,0.45,0.06,1.8,11,13,46,40
1896,2016/03/20,оч╢щ,0.0,18,1.9,0.4,0.05,1.6,9.2,11,45,34
1897,2016/03/20,оч╢щ,1.0,18,1.9,0.36,0.05,1.7,9.6,11,42,26
1898,2016/03/20,оч╢щ,2.0,18,1.9,0.32,0.03,1.6,8.7,10,44,29
1899,2016/03/20,оч╢щ,3.0,18,1.9,0.3,0.04,1.7,7.2,9,45,36
1900,2016/03/20,оч╢щ,4.0,18,1.9,0.33,0.04,1.5,7.7,9.2,46,32
1901,2016/03/20,оч╢щ,5.0,18,1.9,0.31,0.04,1.2,7.2,8.4,46,31
1902,2016/03/20,оч╢щ,6.0,18,1.9,0.35,0.05,1.6,8.6,10,45,27
1903,2016/03/20,оч╢щ,7.0,20,1.9,0.51,0.1,2.9,14,17,40,39
1904,2016/03/20,оч╢щ,8.0,21,1.9,0.48,0.09,3.2,13,17,43,46
1905,2016/03/20,оч╢щ,9.0,20,1.9,0.48,0.09,2.8,14,17,43,53
1906,2016/03/20,оч╢щ,10.0,20,1.9,0.53,0.1,2.7,15,17,44,52
1907,2016/03/20,оч╢щ,11.0,20,1.9,0.49,0.08,2.4,14,16,50,51
