,date,location,time,AMB_TEMP,CH4,CO,NMHC,NO,NO2,NOx,O3,PM10
263,2016/01/11,中壢,23.0,16.0,2.0,0.5,0.12,5.1,15.0,20.0,31.0,28.0
264,2016/01/12,中壢,0.0,16.0,2.0,0.43,0.09,2.9,14.0,16.0,31.0,23.0
265,2016/01/12,中壢,1.0,16.0,2.0,0.38,0.06,1.1,9.2,10.0,35.0,24.0
266,2016/01/12,中壢,2.0,16.0,2.0,0.39,0.07,1.3,8.1,9.4,36.0,29.0
267,2016/01/12,中壢,3.0,15.0,2.0,0.36,0.07,2.4,8.5,11.0,36.0,37.0
268,2016/01/12,中壢,4.0,15.0,2.0,0.3,0.07,3.1,9.0,12.0,37.0,43.0
269,2016/01/12,中壢,5.0,15.0,2.0,0.33,0.07,3.1,11.0,14.0,34.0,47.0
270,2016/01/12,中壢,6.0,15.0,2.0,0.51,0.15,11.0,24.0,36.0,23.0,42.0
271,2016/01/12,中壢,7.0,16.0,2.0,0.81,0.35,14.0,31.0,45.0,19.0,30.0
272,2016/01/12,中壢,8.0,16.0,2#,1.25#,0.34#,18#,32#,49#,22#,25.0
273,2016/01/12,中壢,9.0,16.0,2,0.76,0.31,12,24,36,24,26.0
274,2016/01/12,中壢,10.0,17.0,2,0.76,0.34,13,25,38,22,29.0
275,2016/01/12,中壢,11.0,16.0,2,0.73,0.33,12,25,37,23,36.0
276,2016/01/12,中壢,12.0,16.0,2,0.77,0.34,14,26,40,22,39.0
277,2016/01/12,中壢,13.0,15.0,2,0.81,0.39,20,34,54,17,49.0
278,2016/01/12,中壢,14.0,16.0,2,1.4,0.6,23,36,59,15,54.0
279,2016/01/12,中壢,15.0,15.0,2.1,1.3,0.49,21,35,56,15,55.0
280,2016/01/12,中壢,16.0,15.0,2,1.04,0.36,20,33,52,16,51.0
281,2016/01/12,中壢,17.0,15.0,2.1,0.93,0.33,15,30,45,18,41.0
282,2016/01/12,中壢,18.0,15.0,2,0.92,0.3,14,28,43,21,43.0
283,2016/01/12,中壢,19.0,14.0,2.1,0.79,0.23,9.1,28,37,22,48.0
284,2016/01/12,中壢,20.0,14.0,2.1,0.6,0.24,5.8,21,26,25,48.0
285,2016/01/12,中壢,21.0,15.0,2,0.92,0.3,14,28,43,21,43.0
286,2016/01/12,中壢,22.0,14.0,2.1,0.79,0.23,9.1,28,37,22,48.0
287,2016/01/12,中壢,23.0,14.0,2.1,0.6,0.24,5.8,21,26,25,48.0
288,2016/01/13,中壢,0.0,14.0,2,0.45,0.14,3.6,11,15,35,40.0
289,2016/01/13,中壢,1.0,14.0,2,0.4,0.17,2.4,11,13,35,23.0
290,2016/01/13,中壢,2.0,14.0,2,0.4,0.12,2.4,11,13,37,24.0
291,2016/01/13,中壢,3.0,14.0,2,0.39,0.11,1.1,11,12,37,20.0
292,2016/01/13,中壢,4.0,14.0,2,0.44,0.17,1.3,11,12,35,29.0
293,2016/01/13,中壢,5.0,14.0,2,0.45,0.12,1.6,11,13,36,29.0
294,2016/01/13,中壢,6.0,13.0,2,0.6,0.15,10,25,35,24,29.0
295,2016/01/13,中壢,7.0,14.0,2#,0.81,0.35#,14,30,44,18#,
296,2016/01/13,中壢,8.0,14.0,2,0.84#,0.37,20#,34#,54#,15,31.0
297,2016/01/13,中壢,9.0,13.0,2,0.82,0.35,15,28,43,20,25.0
298,2016/01/13,中壢,10.0,13.0,2,0.74,0.26,14,28,42,22,22.0
299,2016/01/13,中壢,11.0,13.0,2,0.83,0.34,16,29,44,21,31.0
300,2016/01/13,中壢,12.0,13.0,2,0.8,0.34,15,29,45,18,41.0
301,2016/01/13,中壢,13.0,13.0,2.1,0.92,0.38,21,33,54,13,47.0
302,2016/01/13,中壢,14.0,13.0,2.1,1.09,0.42,19,31,50,14,40.0
303,2016/01/13,中壢,15.0,13.0,2.1,1.04,0.36,19,29,48,14,35.0
304,2016/01/13,中壢,16.0,13.0,2.1,0.95,0.32,16,30,46,13,38.0
305,2016/01/13,中壢,17.0,13.0,2.1,1.04,0.33,20,32,52,11,43.0
306,2016/01/13,中壢,18.0,13.0,2.1,1.06,0.3,18,28,46,15,51.0
307,2016/01/13,中壢,19.0,12.0,2.1,0.93,0.34,12,25,37,18,49.0
308,2016/01/13,中壢,20.0,12.0,2.1,0.7,0.25,8.6,18,26,29,56.0
309,2016/01/13,中壢,21.0,13.0,2.1,1.06,0.3,18,28,46,15,51.0
310,2016/01/13,中壢,22.0,12.0,2.1,0.93,0.34,12,25,37,18,49.0
311,2016/01/13,中壢,23.0,12.0,2.1,0.7,0.25,8.6,18,26,29,56.0
312,2016/01/14,中壢,0.0,12.0,2.1,0.68,0.2,3.7,12,15,37,50.0
313,2016/01/14,中壢,1.0,12.0,2.1,0.65,0.18,2.7,12,15,40,52.0
314,2016/01/14,中壢,2.0,13.0,2.1,0.68,0.17,3,14,17,38,44.0
315,2016/01/14,中壢,3.0,13.0,2.1,0.71,0.19,1.9,14,16,33,51.0
316,2016/01/14,中壢,4.0,13.0,2.1,0.65,0.16,3.9,14,18,35,51.0
317,2016/01/14,中壢,5.0,13.0,2.1,0.73,0.16,4.2,20,24,32,51.0
318,2016/01/14,中壢,6.0,13.0,2.2,0.91,0.37,17,33,50,16,66.0
319,2016/01/14,中壢,7.0,14.0,2.1,0.95,0.37,15,33,48,20,88.0
320,2016/01/14,中壢,8.0,14.0,2.1,1.04,0.45,16,34,50,18,88.0
321,2016/01/14,中壢,9.0,15.0,2.1,1.3,0.5,23,35,57,18,81.0
322,2016/01/14,中壢,10.0,15.0,2.1,1.05,0.39,15,27,42,25,94.0
323,2016/01/14,中壢,11.0,15.0,2.1,1.11,0.38,16,26,43,24,88.0
324,2016/01/14,中壢,12.0,15.0,2.1,1.09,0.38,15,31,46,20,88.0
325,2016/01/14,中壢,13.0,15.0,2.1,1.34,0.52,26,38,64,13,75.0
326,2016/01/14,中壢,14.0,15.0,2.1,1.52,0.63,32,44,76,8.9,77.0
327,2016/01/14,中壢,15.0,14.0,2.1,1.17,0.49,18,36,54,16,74.0
328,2016/01/14,中壢,16.0,14.0,2.1,1.28,0.45,20,36,56,18,80.0
329,2016/01/14,中壢,17.0,14.0,2.2,1.52,0.57,29,40,69,8.8,77.0
330,2016/01/14,中壢,18.0,15.0,2.2,1.49,0.6,25,40,64,12,84.0
331,2016/01/14,中壢,19.0,14.0,2.2,1.35,0.57,25,42,67,7.3,70.0
332,2016/01/14,中壢,20.0,14.0,2.2,1.27,0.48,20,42,62,7.4,82.0
333,2016/01/14,中壢,21.0,15.0,2.2,1.49,0.6,25,40,64,12,84.0
334,2016/01/14,中壢,22.0,14.0,2.2,1.35,0.57,25,42,67,7.3,70.0
335,2016/01/14,中壢,23.0,14.0,2.2,1.27,0.48,20,42,62,7.4,82.0
336,2016/01/15,中壢,0.0,14.0,2.2,1.03,0.48,10,40,50,8.8,81.0
337,2016/01/15,中壢,1.0,15.0,2.2,0.75,0.34,3.1,29,32,18,90.0
338,2016/01/15,中壢,2.0,15.0,2.2,0.84,0.32,4.9,26,31,22,89.0
339,2016/01/15,中壢,3.0,14.0,2.3,0.92,0.35,4.7,30,34,12,89.0
340,2016/01/15,中壢,4.0,15.0,2.3,0.78,0.47,4.9,30,35,17,101.0
341,2016/01/15,中壢,5.0,15.0,2.1,0.66,0.21,5,24,29,27,68.0
342,2016/01/15,中壢,6.0,15.0,2.1,0.84,0.18,17,32,50,20,54.0
343,2016/01/15,中壢,7.0,16.0,2.1,1.09,0.43,20,38,58,15,101.0
344,2016/01/15,中壢,8.0,16.0,2.1,1.02,0.46,20,38,58,17,103.0
345,2016/01/15,中壢,9.0,16.0,2,0.95,0.36,15,36,52,18,98.0
346,2016/01/15,中壢,10.0,16.0,2,0.96,0.35,15,34,50,20,100.0
347,2016/01/15,中壢,11.0,16.0,2,1.03,0.45,23,41,65,15,92.0
348,2016/01/15,中壢,12.0,16.0,2,1.1,0.44,27,43,70,13,84.0
349,2016/01/15,中壢,13.0,16.0,2,1.11,0.5,27,44,71,11,78.0
350,2016/01/15,中壢,14.0,15.0,2.1,1.42,0.65,39,49,88,6.2,77.0
351,2016/01/15,中壢,15.0,15.0,2.1,1.55,0.7,40,47,87,5.8,85.0
352,2016/01/15,中壢,16.0,15.0,2.1,1.33,0.59,31,45,76,6.1,84.0
353,2016/01/15,中壢,17.0,15.0,2.1,1.11,0.44,30,41,72,10,74.0
354,2016/01/15,中壢,18.0,15.0,2.1,1.32,0.44,38,44,82,6.9,56.0
355,2016/01/15,中壢,19.0,15.0,2.1,1.37,0.47,31,41,72,6.8,50.0
356,2016/01/15,中壢,20.0,15.0,2.2,1.23,0.5,22,39,61,6,56.0
357,2016/01/15,中壢,21.0,15.0,2.1,1.32,0.44,38,44,82,6.9,56.0
358,2016/01/15,中壢,22.0,15.0,2.1,1.37,0.47,31,41,72,6.8,50.0
359,2016/01/15,中壢,23.0,15.0,2.2,1.23,0.5,22,39,61,6,56.0
360,2016/01/16,中壢,0.0,15.0,2.1,0.89,0.41,11,39,50,6.4,61.0
361,2016/01/16,中壢,1.0,15.0,2.1,0.62,0.3,4.4,25,29,20,54.0
362,2016/01/16,中壢,2.0,15.0,2.1,0.48,0.13,2.9,13,16,34,47.0
363,2016/01/16,中壢,3.0,15.0,2.1,0.5,0.15,2.3,16,19,31,47.0
364,2016/01/16,中壢,4.0,15.0,2.1,0.48,0.29,3.4,13,17,32,47.0
365,2016/01/16,中壢,5.0,15.0,2.1,0.49,0.16,2.7,17,19,31,45.0
366,2016/01/16,中壢,6.0,16.0,2.1,0.57,0.16,6.9,20,27,27,40.0
367,2016/01/16,中壢,7.0,19.0,2,0.87,0.27,13,23,36,29,53.0
368,2016/01/16,中壢,8.0,20.0,2,0.83,0.24,12,21,33,34,45.0
369,2016/01/16,中壢,9.0,21.0,2,0.79,0.23,11,18,30,36,36.0
370,2016/01/16,中壢,10.0,21.0,2,0.87,0.25,11,21,33,33,30.0
371,2016/01/16,中壢,11.0,21.0,2,1.21,0.36,21,25,45,27,35.0
372,2016/01/16,中壢,12.0,21.0,2,1.41,0.41,26,27,53,22,30.0
373,2016/01/16,中壢,13.0,20.0,2,1.48,0.47,26,28,54,19,28.0
374,2016/01/16,中壢,14.0,20.0,2,1.46,0.46,27,29,56,17,24.0
375,2016/01/16,中壢,15.0,19.0,2,1.63,0.56,34,33,66,14,35.0
376,2016/01/16,中壢,16.0,19.0,2,1.62,0.48,33,31,64,14,46.0
377,2016/01/16,中壢,17.0,19.0,2.1,1.67,0.52,31,31,62,13,47.0
378,2016/01/16,中壢,18.0,19.0,2.1,2.11,0.68,46,36,82,8.6,47.0
379,2016/01/16,中壢,19.0,19.0,2.2,1.95,0.62,39,35,74,6.7,42.0
380,2016/01/16,中壢,20.0,18.0,2.1,1.08,0.38,15,28,43,9.2,48.0
381,2016/01/16,中壢,21.0,19.0,2.1,2.11,0.68,46,36,82,8.6,47.0
382,2016/01/16,中壢,22.0,19.0,2.2,1.95,0.62,39,35,74,6.7,42.0
383,2016/01/16,中壢,23.0,18.0,2.1,1.08,0.38,15,28,43,9.2,48.0
384,2016/01/17,中壢,0.0,19.0,2.1,0.9,0.28,9.8,23,33,17,43.0
385,2016/01/17,中壢,1.0,18.0,2.1,0.69,0.21,5.9,19,25,20,39.0
386,2016/01/17,中壢,2.0,18.0,2.1,0.63,0.21,5.6,17,22,20,31.0
387,2016/01/17,中壢,3.0,18.0,2.1,0.54,0.15,3.4,16,19,23,32.0
388,2016/01/17,中壢,4.0,18.0,2.2,0.93,0.22,13,21,34,13,30.0
389,2016/01/17,中壢,5.0,18.0,2.1,0.71,0.2,6.7,20,27,14,34.0
390,2016/01/17,中壢,6.0,17.0,2.1,0.64,0.15,8.7,17,26,24,35.0
391,2016/01/17,中壢,7.0,17.0,2.1,1.46,0.51,45,36,81,7.9,24.0
392,2016/01/17,中壢,8.0,17.0,2.2,0.97,0.37,21,35,56,9,20.0
393,2016/01/17,中壢,9.0,16.0,2.1,1.07,0.35,30,36,66,12,21.0
394,2016/01/17,中壢,10.0,17.0,2.1,1.23,0.41,37,39,75,9.3,27.0
395,2016/01/17,中壢,11.0,17.0,2.1,1.05,0.35,26,32,58,13,36.0
396,2016/01/17,中壢,12.0,18.0,2.1,1.4,0.48,51,38,89,7.3,34.0
397,2016/01/17,中壢,13.0,17.0,2.1,1.3,0.47,45,36,80,9.1,30.0
398,2016/01/17,中壢,14.0,16.0,2,1.14,0.31,35,34,69,13,19.0
399,2016/01/17,中壢,15.0,16.0,2,1.09,0.33,36,36,72,11,18.0
400,2016/01/17,中壢,16.0,16.0,2,0.82,0.21,20,31,50,16,15.0
401,2016/01/17,中壢,17.0,15.0,2,0.66,0.12,10,22,33,31,28.0
402,2016/01/17,中壢,18.0,14.0,2.1,0.73,0.14,10,19,29,23,27.0
403,2016/01/17,中壢,19.0,13.0,2.1,0.77,0.16,8.1,18,26,22,32.0
404,2016/01/17,中壢,20.0,13.0,2.1,0.69,0.14,4.7,16,21,23,26.0
405,2016/01/17,中壢,21.0,14.0,2.1,0.73,0.14,10,19,29,23,27.0
406,2016/01/17,中壢,22.0,13.0,2.1,0.77,0.16,8.1,18,26,22,32.0
407,2016/01/17,中壢,23.0,13.0,2.1,0.69,0.14,4.7,16,21,23,26.0
408,2016/01/18,中壢,0.0,12.0,2.1,0.65,0.12,3.4,12,15,24,28.0
409,2016/01/18,中壢,1.0,12.0,2.1,0.64,0.12,2.5,10,13,26,29.0
410,2016/01/18,中壢,2.0,12.0,2.1,0.64,0.15,2.9,14,16,26,29.0
411,2016/01/18,中壢,3.0,13.0,2.1,0.65,0.15,1.8,14,16,29,31.0
412,2016/01/18,中壢,4.0,13.0,2.1,0.57,0.12,3.8,14,18,34,28.0
413,2016/01/18,中壢,5.0,13.0,2.1,0.67,0.17,4.2,18,23,29,28.0
414,2016/01/18,中壢,6.0,13.0,2.1,0.78,0.19,12,29,40,22,29.0
415,2016/01/18,中壢,7.0,14.0,2,1.15,0.39,27,35,62,19,58.0
416,2016/01/18,中壢,8.0,14.0,2,0.96,0.35,16,32,48,23,59.0
417,2016/01/18,中壢,9.0,15.0,2,0.95,0.34,16,30,47,29,67.0
418,2016/01/18,中壢,10.0,17.0,2,0.98,0.33,15,30,45,35,70.0
419,2016/01/18,中壢,11.0,17.0,2,1.08,0.44,18,32,50,33,71.0
420,2016/01/18,中壢,12.0,16.0,2,0.91,0.34,13,28,41,36,77.0
421,2016/01/18,中壢,13.0,16.0,2,0.93,0.36,13,31,44,32,80.0
422,2016/01/18,中壢,14.0,15.0,2,0.86,0.28,9.5,32,42,33,83.0
423,2016/01/18,中壢,15.0,15.0,2,0.89,0.28,9.9,36,46,29,81.0
424,2016/01/18,中壢,16.0,15.0,2.1,1.14,0.44,17,42,58,21,76.0
425,2016/01/18,中壢,17.0,15.0,2,1.13,0.41,15,32,48,29,72.0
426,2016/01/18,中壢,18.0,15.0,2,1.1,0.41,15,29,43,32,74.0
427,2016/01/18,中壢,19.0,15.0,2,0.85,0.25,8.1,21,29,40,84.0
428,2016/01/18,中壢,20.0,15.0,2,0.61,0.15,4.1,15,19,45,86.0
429,2016/01/18,中壢,21.0,15.0,2,1.1,0.41,15,29,43,32,74.0
430,2016/01/18,中壢,22.0,15.0,2,0.85,0.25,8.1,21,29,40,84.0
431,2016/01/18,中壢,23.0,15.0,2,0.61,0.15,4.1,15,19,45,86.0
432,2016/01/19,中壢,0.0,15.0,2,0.52,0.13,2.5,10,13,49,83.0
433,2016/01/19,中壢,1.0,14.0,2,0.46,0.11,1.7,9.1,11,48,81.0
434,2016/01/19,中壢,2.0,14.0,2,0.48,0.11,2.6,8.9,12,48,96.0
435,2016/01/19,中壢,3.0,14.0,2,0.5,0.12,1.6,7.7,9.4,48,104.0
436,2016/01/19,中壢,4.0,14.0,2.1,0.59,0.13,2.6,9.5,12,49,115.0
437,2016/01/19,中壢,5.0,13.0,2.1,0.65,0.14,4.3,15,20,45,106.0
438,2016/01/19,中壢,6.0,13.0,2.1,0.83,0.2,9,26,35,34,110.0
439,2016/01/19,中壢,7.0,13.0,2.1,1,0.34,15,32,47,21,96.0
440,2016/01/19,中壢,8.0,13.0,2.1,1,0.36,16,34,49,21,89.0
441,2016/01/19,中壢,9.0,14.0,2.1,1.15,0.42,23,35,57,18,92.0
442,2016/01/19,中壢,10.0,14.0,2.1,1.06,0.37,15,33,48,20,97.0
443,2016/01/19,中壢,11.0,14.0,2.1,1.08,0.41,17,35,52,16,110.0
444,2016/01/19,中壢,12.0,13.0,2.1,1.04,0.37,15,31,46,18,101.0
445,2016/01/19,中壢,13.0,13.0,2.1,0.98,0.34,15,29,44,20,89.0
446,2016/01/19,中壢,14.0,13.0,2.1,1.33,0.44,22,33,56,17,75.0
447,2016/01/19,中壢,15.0,13.0,2.1,1.15,0.39,15,31,46,20,70.0
448,2016/01/19,中壢,16.0,13.0,2.1,0.94,0.27,11,27,38,24,65.0
449,2016/01/19,中壢,17.0,13.0,2,0.88,0.26,9.3,25,35,28,54.0
450,2016/01/19,中壢,18.0,13.0,2,0.88,0.24,9.1,24,33,30,50.0
451,2016/01/19,中壢,19.0,13.0,2,0.76,0.19,5.9,19,25,35,41.0
452,2016/01/19,中壢,20.0,13.0,2,0.56,0.1,2.5,15,17,41,39.0
453,2016/01/19,中壢,21.0,13.0,2,0.88,0.24,9.1,24,33,30,50.0
454,2016/01/19,中壢,22.0,13.0,2,0.76,0.19,5.9,19,25,35,41.0
455,2016/01/19,中壢,23.0,13.0,2,0.56,0.1,2.5,15,17,41,39.0
456,2016/01/20,中壢,0.0,13.0,2,0.51,0.08,1.9,12,14,44,36.0
457,2016/01/20,中壢,1.0,13.0,2,0.48,0.07,1.6,11,12,46,38.0
458,2016/01/20,中壢,2.0,13.0,2,0.45,0.07,1.3,8.7,10,46,43.0
459,2016/01/20,中壢,3.0,13.0,2,0.42,0.07,1.3,8.5,9.8,46,39.0
460,2016/01/20,中壢,4.0,13.0,2,0.4,0.06,1.8,10,12,44,43.0
461,2016/01/20,中壢,5.0,12.0,2,0.42,0.08,3.6,13,16,38,42.0
462,2016/01/20,中壢,6.0,12.0,2,0.45,0.1,8.2,20,29,31,43.0
463,2016/01/20,中壢,7.0,14.0,2,0.58,0.22,15,27,42,25,34.0
464,2016/01/20,中壢,8.0,15.0,2,0.61,0.27,14,23,37,28,30.0
465,2016/01/20,中壢,9.0,15.0,2,0.64,0.25,14,22,36,30,24.0
466,2016/01/20,中壢,10.0,15.0,2,0.69,0.31,17,23,40,27,28.0
467,2016/01/20,中壢,11.0,15.0,2,0.71,0.31,13,27,40,25,33.0
468,2016/01/20,中壢,12.0,16.0,2,0.82,0.38,18,30,48,20,34.0
469,2016/01/20,中壢,13.0,16.0,2,0.88,0.39,16,31,47,20,29.0
470,2016/01/20,中壢,14.0,16.0,2,1.24,0.48,23,30,53,19,25.0
471,2016/01/20,中壢,15.0,16.0,2,1.11,0.43,20,30,50,20,22.0
472,2016/01/20,中壢,16.0,17.0,2,1.08,0.43,26,32,58,17,27.0
473,2016/01/20,中壢,17.0,17.0,2.1,1.86,0.66,40,38,79,10,30.0
474,2016/01/20,中壢,18.0,17.0,2.1,2.08,0.75,52,37,90,6.8,29.0
475,2016/01/20,中壢,19.0,16.0,2.1,1.84,0.75,49,33,82,4.3,38.0
476,2016/01/20,中壢,20.0,16.0,2.2,1.22,0.59,32,30,62,3.6,43.0
477,2016/01/20,中壢,21.0,17.0,2.1,2.08,0.75,52,37,90,6.8,29.0
478,2016/01/20,中壢,22.0,16.0,2.1,1.84,0.75,49,33,82,4.3,38.0
479,2016/01/20,中壢,23.0,16.0,2.2,1.22,0.59,32,30,62,3.6,43.0
480,2016/01/21,中壢,0.0,16.0,2.1,0.96,0.38,20,25,45,11,43.0
481,2016/01/21,中壢,1.0,16.0,2.1,0.59,0.24,7.7,20,28,15,38.0
482,2016/01/21,中壢,2.0,16.0,2.2,0.59,0.33,7.4,27,35,8.4,26.0
483,2016/01/21,中壢,3.0,16.0,2.2,0.58,0.27,10,27,38,7.6,36.0
484,2016/01/21,中壢,4.0,16.0,2.3,0.58,0.34,9.3,25,34,7.2,38.0
485,2016/01/21,中壢,5.0,16.0,2.2,0.52,0.26,8,22,30,12,45.0
486,2016/01/21,中壢,6.0,16.0,2,0.39,0.12,8.6,22,31,22,36.0
487,2016/01/21,中壢,7.0,15.0,2,0.53,0.23,14,27,41,21,31.0
488,2016/01/21,中壢,8.0,15.0,2,0.54,0.21,21,30,51,19,24.0
489,2016/01/21,中壢,9.0,15.0,2,0.45,0.19,15,26,40,22,23.0
490,2016/01/21,中壢,10.0,15.0,2,0.63,0.3,18,29,47,18,24.0
491,2016/01/21,中壢,11.0,15.0,2,0.68,0.26,17,28,45,17,
492,2016/01/21,中壢,12.0,15.0,2,0.78,0.31,20,29,49,17,34.0
493,2016/01/21,中壢,13.0,15.0,2,0.68,0.26,16,29,45,16,34.0
494,2016/01/21,中壢,14.0,15.0,2,0.86,0.32,18,28,47,17,37.0
495,2016/01/21,中壢,15.0,15.0,2,0.85,0.34,16,28,44,18,30.0
496,2016/01/21,中壢,16.0,14.0,2,0.62,0.23,17,27,44,19,31.0
497,2016/01/21,中壢,17.0,14.0,2,0.59,0.28,15,26,41,19,30.0
498,2016/01/21,中壢,18.0,14.0,2,0.59,0.24,14,25,39,20,32.0
499,2016/01/21,中壢,19.0,14.0,2,0.51,0.19,9,19,28,24,29.0
500,2016/01/21,中壢,20.0,14.0,2,0.4,0.15,5.3,22,27,23,18.0
501,2016/01/21,中壢,21.0,14.0,2,0.59,0.24,14,25,39,20,32.0
502,2016/01/21,中壢,22.0,14.0,2,0.51,0.19,9,19,28,24,29.0
503,2016/01/21,中壢,23.0,14.0,2,0.4,0.15,5.3,22,27,23,18.0
504,2016/01/22,中壢,0.0,14.0,2,0.39,0.18,4,22,26,22,19.0
505,2016/01/22,中壢,1.0,14.0,2,0.33,0.14,3.2,18,21,24,13.0
506,2016/01/22,中壢,2.0,14.0,2,0.23,0.15,2.8,14,17,30,21.0
507,2016/01/22,中壢,3.0,14.0,2,0.2,0.1,1.6,9.8,11,35,17.0
508,2016/01/22,中壢,4.0,14.0,2,0.28,0.11,3.9,13,17,31,19.0
509,2016/01/22,中壢,5.0,14.0,2,0.32,0.2,2.9,16,19,28,15.0
510,2016/01/22,中壢,6.0,13.0,2,0.44,0.16,9.6,23,33,23,10.0
511,2016/01/22,中壢,7.0,15.0,2,0.92,0.35,21,30,51,19,19.0
512,2016/01/22,中壢,8.0,16.0,2,1.1,0.47,29,32,61,16,28.0
513,2016/01/22,中壢,9.0,16.0,2,1.17,0.46,28,32,60,15,32.0
514,2016/01/22,中壢,10.0,16.0,2,0.88,0.41,21,34,55,13,31.0
515,2016/01/22,中壢,11.0,16.0,2,1.04,0.44,28,37,64,12,28.0
516,2016/01/22,中壢,12.0,16.0,2.1,1.23,0.58,48,44,93,6.6,27.0
517,2016/01/22,中壢,13.0,16.0,2.1,1.15,0.6,44,44,88,3.9,29.0
518,2016/01/22,中壢,14.0,15.0,2.1,1.23,0.6,41,43,84,3.9,32.0
519,2016/01/22,中壢,15.0,15.0,2.1,1.17,0.61,33,40,73,8,23.0
520,2016/01/22,中壢,16.0,15.0,2,0.91,0.42,30,37,67,11,26.0
521,2016/01/22,中壢,17.0,15.0,2,0.87,0.33,39,39,78,9.1,25.0
522,2016/01/22,中壢,18.0,15.0,2,0.79,0.33,29,36,65,12,24.0
523,2016/01/22,中壢,19.0,14.0,2,0.57,0.19,11,20,32,26,13.0
524,2016/01/22,中壢,20.0,14.0,2,0.32,0.07,4.3,13,18,33,10.0
525,2016/01/22,中壢,21.0,15.0,2,0.79,0.33,29,36,65,12,24.0
526,2016/01/22,中壢,22.0,14.0,2,0.57,0.19,11,20,32,26,13.0
527,2016/01/22,中壢,23.0,14.0,2,0.32,0.07,4.3,13,18,33,10.0
528,2016/01/23,中壢,0.0,13.0,1.9,0.26,0.05,2.5,11,13,35,16.0
529,2016/01/23,中壢,1.0,13.0,2,0.23,0.04,1.8,7.9,9.7,37,22.0
530,2016/01/23,中壢,2.0,12.0,2,0.26,0.04,1.8,7.9,9.7,34,25.0
531,2016/01/23,中壢,3.0,11.0,2,0.3,0.05,0.9,6.7,7.6,34,30.0
532,2016/01/23,中壢,4.0,11.0,2,0.33,0.05,1.7,7.5,9.1,33,28.0
533,2016/01/23,中壢,5.0,10.0,2,0.38,0.06,1.9,8.3,10,32,35.0
534,2016/01/23,中壢,6.0,10.0,2,0.41,0.09,4.6,14,18,27,27.0
535,2016/01/23,中壢,7.0,9.7,2,0.5,0.17,11,23,33,22,15.0
536,2016/01/23,中壢,8.0,9.5,2,0.56,0.19,12,24,35,21,24.0
537,2016/01/23,中壢,9.0,9.3,2,0.59,0.18,16,25,41,20,26.0
538,2016/01/23,中壢,10.0,8.9,2,0.68,0.21,15,27,42,20,43.0
539,2016/01/23,中壢,11.0,8.6,2,0.75,0.22,14,28,42,20,42.0
540,2016/01/23,中壢,12.0,8.2,2,0.74,0.19,12,25,37,24,50.0
541,2016/01/23,中壢,13.0,8.1,2,0.89,0.28,16,32,49,20,52.0
542,2016/01/23,中壢,14.0,7.9,2,0.85,0.23,13,29,42,24,65.0
543,2016/01/23,中壢,15.0,8.0,2.1,0.92,0.23,14,31,45,21,67.0
544,2016/01/23,中壢,16.0,8.0,2.1,1.08,0.32,23,32,55,17,69.0
545,2016/01/23,中壢,17.0,7.9,2,0.82,0.23,13,25,38,21,71.0
546,2016/01/23,中壢,18.0,7.8,2,0.82,0.21,12,24,36,24,70.0
547,2016/01/23,中壢,19.0,7.4,2,0.81,0.21,11,22,32,27,68.0
548,2016/01/23,中壢,20.0,6.8,2.1,0.71,0.16,9,19,28,29,63.0
549,2016/01/23,中壢,21.0,7.8,2,0.82,0.21,12,24,36,24,70.0
550,2016/01/23,中壢,22.0,7.4,2,0.81,0.21,11,22,32,27,68.0
551,2016/01/23,中壢,23.0,6.8,2.1,0.71,0.16,9,19,28,29,63.0
552,2016/01/24,中壢,0.0,6.2,2,0.63,0.12,9.2,17,26,29,60.0
553,2016/01/24,中壢,1.0,6.0,2.1,0.54,0.12,4.9,14,18,31,54.0
554,2016/01/24,中壢,2.0,5.1,2,0.36,0.09,1.1,8,9.1,38,51.0
555,2016/01/24,中壢,3.0,4.3,2,0.43,0.1,4.1,9,13,36,46.0
556,2016/01/24,中壢,4.0,3.6,2.1,0.48,0.12,6.7,11,18,34,49.0
557,2016/01/24,中壢,5.0,3.3,2,0.53,0.14,7.9,14,22,30,48.0
558,2016/01/24,中壢,6.0,3.5,2,0.62,0.18,19,21,39,24,47.0
559,2016/01/24,中壢,7.0,4.8,2,0.4,0.13,9,18,27,29,41.0
560,2016/01/24,中壢,8.0,4.8,2,0.46,0.16,11,19,30,28,48.0
561,2016/01/24,中壢,9.0,4.6,2,0.44,0.14,9.9,19,29,29,46.0
562,2016/01/24,中壢,10.0,4.5,2,0.44,0.15,11,21,32,28,51.0
563,2016/01/24,中壢,11.0,4.6,2,0.48,0.15,14,23,37,28,45.0
564,2016/01/24,中壢,12.0,4.4,2,0.46,0.15,13,23,37,29,53.0
565,2016/01/24,中壢,13.0,4.5,2,0.47,0.16,13,25,38,27,54.0
566,2016/01/24,中壢,14.0,4.3,2,1.08,0.35,42,33,75,16,58.0
567,2016/01/24,中壢,15.0,4.4,2,1.08,0.35,38,36,74,12,59.0
568,2016/01/24,中壢,16.0,4.7,2.1,1.22,0.43,52,39,91,11,71.0
569,2016/01/24,中壢,17.0,4.6,2,0.99,0.34,38,33,71,14,72.0
570,2016/01/24,中壢,18.0,4.8,2,0.98,0.32,35,32,67,15,74.0
